Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Currency_pair,Base_currency,Quote_currency,Exchange_rate,Base_amount,Quote_amount,Base_amount_usd,Buy_sell,Fees_commission,Execution_venue,Trade_status,Trade_capture_stp,Settlement_stp,Settlement_status,Settlement_type,Legal_entity
FXS5776,Kondorplus,07-Jul-2023,07-Jul-2023,07-Jul-2023,Y,09-Jul-2023,CUST005776,Timothy Srivastava Brokers Ltd,Broker,Francesca Spencer-Jenkins Non-Banking Fin Co,FixedIncome-HK,Forex,Forex-Spot,EGP/VEF,EGP,VEF,0.2422,393441060.91,95288865.57,8262262.28,Buy,1967205.3,EBS,New,Y,Y,Y,Physical,BKUS
FXS5777,Kondorplus,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2025,CUST005777,Terry Martin Mutual Fund,OTC,Dominic May Banking Ltd,Forex-HK,Forex,Forex-Spot,CNY/CAD,CNY,CAD,0.2182,27694358.55,6044067.98,3877210.2,Buy,138471.79,EBS,New,Y,Y,Y,Physical,BKUS
FXS5778,FXGO,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2025,CUST005778,Ryan Henderson Pvt Ltd Company,OTC,Joanna Hill Banking Ltd,Forex-LON,Forex,Forex-Spot,EUR/AUD,EUR,AUD,1.4421,3610717.07,5206887.64,3971788.77,Sell,18053.59,EBS,New,Y,Y,Y,Physical,BKUS
FXS5779,Kondorplus,28-Oct-2024,28-Oct-2024,28-Oct-2024,Y,30-Oct-2024,CUST005779,Alexander Carlson Finance Company,Broker,Lakshmi Sethi Finance Company,Equity-HK,Forex,Forex-Spot,EGP/GBP,EGP,GBP,0.0161,217226498.49,3504085.19,4561756.47,Sell,2172264.98,Reutuers,Cancelled,Y,Y,Y,Physical,BKUS
FXS5780,Kondorplus,25-Jun-2025,25-Jun-2025,25-Jun-2025,Y,27-Jun-2025,CUST005780,Advay Gaba Pub Ltd Company,Broker,Joseph Weaver Non-Banking Fin Co,FixedIncome-NY,Forex,Forex-Spot,EGP/SGD,EGP,SGD,0.0274,413555783.86,11344753.7,8684671.46,Buy,4135557.84,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5781,Bacardi,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2025,CUST005781,Brinda Shankar Pvt Ltd Company,Broker,Jennifer Luna Finance Company,Credit-NY,Forex,Forex-Spot,ZAR/CNY,ZAR,CNY,0.3657,174701568.87,63886590.92,9783287.86,Sell,1747015.69,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5782,FXGO,18-Jul-2024,18-Jul-2024,18-Jul-2024,Y,20-Jul-2024,CUST005782,Edward Ellis Mutual Fund,OTC,Christine Hardy Finance Company,Credit-HK,Forex,Forex-Spot,GBP/SGD,GBP,SGD,1.6521,7553136.76,12478871.17,9441420.95,Sell,37765.68,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5783,Bacardi,01-Dec-2023,01-Dec-2023,01-Dec-2023,Y,03-Dec-2023,CUST005783,Holly Erickson Banking Ltd,OTC,Jennifer Doyle Non-Banking Fin Co,Equity-HK,Forex,Forex-Spot,EGP/INR,EGP,INR,1.7914,300375462.89,538097520.48,6307884.72,Sell,1501877.31,EBS,New,Y,Y,N,Physical,BKUS
FXS5784,Kondorplus,27-Jul-2023,27-Jul-2023,27-Jul-2023,Y,29-Jul-2023,CUST005784,Elizabeth Weaver Brokers Ltd,OTC,Lauren Ibarra Brokers Ltd,Forex-NY,Forex,Forex-Spot,EGP/AUD,EGP,AUD,0.0284,223818234.45,6357601.84,4700182.92,Sell,2238182.34,Reutuers,Amended,N,Y,Y,Physical,BKUS
FXS5785,FXGO,08-Apr-2025,08-Apr-2025,08-Apr-2025,Y,10-Apr-2025,CUST005785,Anthony Miller Pvt Ltd Company,OTC,Ridhi Munshi Banking Ltd,Equity-NY,Forex,Forex-Spot,DKK/EUR,DKK,EUR,0.1538,50789823.22,7813465.28,7618473.48,Sell,253949.12,EBS,New,N,Y,Y,Physical,BKUS
FXS5786,Bacardi,22-Jul-2025,22-Jul-2025,22-Jul-2025,Y,24-Jul-2025,CUST005786,Martin James Pub Ltd Company,OTC,Warhi Handa Brokers Ltd,FixedIncome-NY,Forex,Forex-Spot,VEF/AUD,VEF,AUD,0.1279,85315571.62,10915968.5,6825245.73,Buy,426577.86,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5787,FXGO,12-Aug-2025,12-Aug-2025,12-Aug-2025,Y,14-Aug-2025,CUST005787,Amara Nair Non-Banking Fin Co,Broker,Anna Douglas Non-Banking Fin Co,Equity-NY,Forex,Forex-Spot,CNY/INR,CNY,INR,11.3357,70919281.31,803922776.98,9928699.38,Sell,709192.81,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5788,FXGO,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2025,CUST005788,Lori Martinez Brokers Ltd,Broker,Monique Nguyen Non-Banking Fin Co,Forex-NY,Forex,Forex-Spot,CNY/AUD,CNY,AUD,0.232,16647851.99,3862019.5,2330699.28,Sell,83239.26,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5789,Kondorplus,26-Nov-2025,26-Nov-2025,26-Nov-2025,N,28-Nov-2025,CUST005789,Mrs Joanne Farmer Pub Ltd Company,OTC,Samarth Sathe Brokers Ltd,Credit-HK,Forex,Forex-Spot,ZAR/DKK,ZAR,DKK,0.3387,107099878.13,36272620.91,5997593.18,Sell,1070998.78,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5790,Bacardi,30-Jan-2025,30-Jan-2025,30-Jan-2025,Y,01-Feb-2025,CUST005790,Lisa Rodriguez Banking Ltd,Broker,Clare Allen-Ellis Pub Ltd Company,Credit-HK,Forex,Forex-Spot,DKK/CNY,DKK,CNY,1.107,11486859.49,12716270.51,1723028.92,Sell,114868.59,EBS,New,Y,Y,Y,Physical,BKUS
FXS5791,FXGO,10-Apr-2024,10-Apr-2024,10-Apr-2024,Y,12-Apr-2024,CUST005791,Tammy Ortiz Finance Company,OTC,Cheryl Summers Finance Company,Credit-HK,Forex,Forex-Spot,EGP/DKK,EGP,DKK,0.1484,221937803.8,32940657.94,4660693.88,Sell,2219378.04,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5792,Bacardi,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,12-Nov-2025,CUST005792,Ridhi Barman Pub Ltd Company,Broker,Naveen Jha Brokers Ltd,Credit-NY,Forex,Forex-Spot,USD/ZAR,USD,ZAR,17.9327,4190244.21,75142264.13,4190244.21,Sell,41902.44,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5793,Kondorplus,26-Feb-2024,26-Feb-2024,26-Feb-2024,Y,28-Feb-2024,CUST005793,Conor Smith Pub Ltd Company,OTC,Chandani Warrior Non-Banking Fin Co,Forex-NY,Forex,Forex-Spot,USD/GBP,USD,GBP,0.908,4621028.45,4195669.54,4621028.45,Buy,23105.14,Reutuers,New,N,Y,Y,Physical,BKUS
FXS5794,Bacardi,15-Jul-2024,15-Jul-2024,15-Jul-2024,Y,17-Jul-2024,CUST005794,Abhiram Raman Mutual Fund,OTC,Vedant Sekhon Banking Ltd,Equity-HK,Forex,Forex-Spot,DKK/EGP,DKK,EGP,6.5524,57888484.53,379310961.41,8683272.68,Sell,289442.42,EBS,New,Y,Y,Y,Physical,BKUS
FXS5795,FXGO,02-Nov-2023,02-Nov-2023,02-Nov-2023,Y,04-Nov-2023,CUST005795,Ladli Solanki Pub Ltd Company,Broker,Wazir Chopra Mutual Fund,Equity-NY,Forex,Forex-Spot,SGD/JPY,SGD,JPY,119.9891,3140868.59,376870111.39,2449877.5,Sell,31408.69,EBS,New,Y,Y,Y,Physical,BKUS
FXS5796,Bacardi,30-Oct-2023,30-Oct-2023,30-Oct-2023,Y,01-Nov-2023,CUST005796,Barkha Sarraf Non-Banking Fin Co,OTC,Rudra Subramanian Finance Company,Forex-NY,Forex,Forex-Spot,USD/INR,USD,INR,77.7637,8757663.51,681028464.68,8757663.51,Buy,43788.32,EBS,New,N,Y,Y,Physical,BKUS
FXS5797,FXGO,15-Aug-2024,15-Aug-2024,15-Aug-2024,Y,17-Aug-2024,CUST005797,Jennifer Neal Banking Ltd,OTC,Bobby Murphy Non-Banking Fin Co,FixedIncome-NY,Forex,Forex-Spot,ZAR/JPY,ZAR,JPY,9.2162,108520490.24,1000146787.71,6077147.45,Sell,542602.45,EBS,New,N,Y,Y,Physical,BKUS
FXS5798,FXGO,11-Jul-2023,11-Jul-2023,11-Jul-2023,Y,13-Jul-2023,CUST005798,Ms Leanne Bradshaw Finance Company,Broker,Ryan Stephenson Finance Company,Equity-HK,Forex,Forex-Spot,SGD/GBP,SGD,GBP,0.6925,11200560.45,7756410.32,8736437.15,Buy,56002.8,EBS,New,N,Y,N,Physical,BKUS
FXS5799,Kondorplus,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Nov-2025,CUST005799,Ashley Mills Brokers Ltd,Broker,Amara Puri Pvt Ltd Company,Equity-HK,Forex,Forex-Spot,ZAR/AUD,ZAR,AUD,0.0912,138813820.12,12666104.81,7773573.93,Buy,1388138.2,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5800,Bacardi,26-Jul-2023,26-Jul-2023,26-Jul-2023,Y,28-Jul-2023,CUST005800,Jody Anderson Non-Banking Fin Co,Broker,Katelyn Valentine Non-Banking Fin Co,Equity-HK,Forex,Forex-Spot,EGP/SGD,EGP,SGD,0.0246,44923037.56,1104442.62,943383.79,Buy,224615.19,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5801,Kondorplus,21-Mar-2023,21-Mar-2023,21-Mar-2023,Y,23-Mar-2023,CUST005801,John Hamilton Finance Company,Broker,Priya Swamy Mutual Fund,FixedIncome-NY,Forex,Forex-Spot,USD/CAD,USD,CAD,1.3267,718258.3,952906.14,718258.3,Sell,3591.29,Reutuers,Amended,Y,Y,Y,Physical,BKUS
FXS5802,Kondorplus,12-Apr-2023,12-Apr-2023,12-Apr-2023,Y,14-Apr-2023,CUST005802,Carolyn Castro Banking Ltd,Broker,Rosie Stone-Ball Mutual Fund,Equity-NY,Forex,Forex-Spot,EGP/AUD,EGP,AUD,0.0367,62681957.3,2301468.25,1316321.1,Sell,313409.79,Reutuers,New,N,Y,Y,Physical,BKUS
FXS5803,FXGO,22-May-2025,22-May-2025,22-May-2025,Y,24-May-2025,CUST005803,Jonathan Hancock Banking Ltd,OTC,Derrick Castro Mutual Fund,Forex-LON,Forex,Forex-Spot,USD/CNY,USD,CNY,6.876,4323426.21,29727716.86,4323426.21,Sell,43234.26,Reutuers,New,Y,N,Y,Physical,BKUS
FXS5804,FXGO,19-Feb-2024,19-Feb-2024,19-Feb-2024,Y,21-Feb-2024,CUST005804,Mathew Begum Brokers Ltd,OTC,Luke Graham Pvt Ltd Company,Forex-HK,Forex,Forex-Spot,ZAR/EGP,ZAR,EGP,2.8945,168927859.54,488957780.12,9459960.13,Buy,844639.3,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5805,Kondorplus,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Nov-2025,CUST005805,Nilima Sodhi Pub Ltd Company,OTC,Chaitaly Gandhi Banking Ltd,Equity-NY,Forex,Forex-Spot,DKK/USD,DKK,USD,0.1523,22196101.54,3379714.74,3329415.23,Sell,110980.51,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5806,FXGO,10-Nov-2023,10-Nov-2023,10-Nov-2023,Y,12-Nov-2023,CUST005806,Meghana Ravi Mutual Fund,Broker,Devin Nunez Mutual Fund,FixedIncome-LON,Forex,Forex-Spot,DKK/CAD,DKK,CAD,0.2285,54466884.31,12445020.16,8170032.65,Buy,544668.84,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5807,Kondorplus,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2025,CUST005807,Steven Barnes Mutual Fund,Broker,Natalie West Pub Ltd Company,Equity-NY,Forex,Forex-Spot,USD/INR,USD,INR,91.5877,614398.3,56271314.31,614398.3,Buy,3071.99,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5808,Bacardi,16-Oct-2024,16-Oct-2024,16-Oct-2024,Y,18-Oct-2024,CUST005808,Laura Mason Banking Ltd,OTC,Divya Comar Non-Banking Fin Co,Forex-LON,Forex,Forex-Spot,USD/JPY,USD,JPY,144.3244,9790638.47,1413027690.7,9790638.47,Buy,48953.19,EBS,New,Y,Y,Y,Physical,BKUS
FXS5809,Bacardi,02-Jan-2025,02-Jan-2025,02-Jan-2025,Y,04-Jan-2025,CUST005809,Brett Woods Finance Company,OTC,Dr Lorraine Crawford Pub Ltd Company,Forex-LON,Forex,Forex-Spot,ZAR/JPY,ZAR,JPY,8.4762,72633856.88,615661352.14,4067495.99,Buy,363169.28,EBS,New,Y,Y,Y,Physical,BKUS
FXS5810,Kondorplus,17-May-2023,17-May-2023,17-May-2023,Y,19-May-2023,CUST005810,Scott Patel Brokers Ltd,OTC,Atharv Vohra Non-Banking Fin Co,Credit-HK,Forex,Forex-Spot,USD/DKK,USD,DKK,5.847,2792066.07,16325347.12,2792066.07,Buy,27920.66,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5811,Bacardi,16-Jan-2023,16-Jan-2023,16-Jan-2023,Y,18-Jan-2023,CUST005811,Douglas White Mutual Fund,OTC,Joshua Ball Mutual Fund,Equity-LON,Forex,Forex-Spot,DKK/AUD,DKK,AUD,0.2524,16515319.67,4168828.33,2477297.95,Buy,165153.2,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5812,FXGO,20-Jun-2024,20-Jun-2024,20-Jun-2024,Y,22-Jun-2024,CUST005812,Carmen Wright Pvt Ltd Company,OTC,Amara Suresh Mutual Fund,FixedIncome-NY,Forex,Forex-Spot,ZAR/AUD,ZAR,AUD,0.0738,158204152.51,11672198.66,8859432.54,Sell,1582041.53,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5813,FXGO,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2025,CUST005813,Owen Moss Finance Company,Broker,Sharon Chapman Brokers Ltd,Credit-NY,Forex,Forex-Spot,CNY/EUR,CNY,EUR,0.1088,46125530.04,5019633.75,6457574.21,Sell,230627.65,EBS,New,N,Y,Y,Physical,BKUS
FXS5814,FXGO,03-Aug-2023,03-Aug-2023,03-Aug-2023,Y,05-Aug-2023,CUST005814,Jonathan Blackwell Pvt Ltd Company,OTC,Vanessa Gomez Pvt Ltd Company,Equity-LON,Forex,Forex-Spot,CNY/CAD,CNY,CAD,0.2123,57828718.91,12278557.56,8096020.65,Sell,289143.59,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5815,Kondorplus,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,23-Nov-2025,CUST005815,Ranbir Bhakta Pub Ltd Company,OTC,James Cunningham Finance Company,Credit-LON,Forex,Forex-Spot,DKK/JPY,DKK,JPY,19.0729,41729479.19,795901389.79,6259421.88,Buy,208647.4,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5816,Bacardi,31-Jan-2025,31-Jan-2025,31-Jan-2025,Y,02-Feb-2025,CUST005816,Ashley Cooper Banking Ltd,OTC,John Floyd Brokers Ltd,FixedIncome-LON,Forex,Forex-Spot,VEF/EGP,VEF,EGP,3.5874,105216068.3,377455702.0,8417285.46,Sell,1052160.68,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5817,FXGO,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2025,CUST005817,Dr Ricky Morgan Banking Ltd,OTC,Latoya Alvarez Pub Ltd Company,Forex-LON,Forex,Forex-Spot,USD/ZAR,USD,ZAR,17.0309,909163.3,15483847.19,909163.3,Buy,4545.82,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5818,FXGO,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,23-Nov-2025,CUST005818,David Knight Mutual Fund,Broker,Girindra Srivastava Banking Ltd,Forex-HK,Forex,Forex-Spot,DKK/INR,DKK,INR,14.2559,38145914.17,543802477.49,5721887.13,Sell,381459.14,Reutuers,New,Y,Y,N,Physical,BKUS
FXS5819,FXGO,06-May-2024,06-May-2024,06-May-2024,Y,08-May-2024,CUST005819,Zashil Dugal Non-Banking Fin Co,Broker,Anay Sarma Brokers Ltd,Credit-NY,Forex,Forex-Spot,ZAR/INR,ZAR,INR,4.3778,69854545.67,305808766.73,3911854.56,Buy,349272.73,EBS,New,N,Y,N,Physical,BKUS
FXS5820,Bacardi,02-May-2024,02-May-2024,02-May-2024,Y,04-May-2024,CUST005820,Gayathri Thakur Non-Banking Fin Co,OTC,Nicola Powell Brokers Ltd,Equity-HK,Forex,Forex-Spot,DKK/AUD,DKK,AUD,0.2498,65525487.88,16370639.89,9828823.18,Buy,655254.88,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5821,Kondorplus,21-Mar-2024,21-Mar-2024,21-Mar-2024,Y,23-Mar-2024,CUST005821,Amruta Bassi Non-Banking Fin Co,OTC,Tracy Burch Non-Banking Fin Co,Equity-NY,Forex,Forex-Spot,CNY/EUR,CNY,EUR,0.1274,28406268.11,3619268.66,3976877.54,Buy,142031.34,EBS,New,N,Y,N,Physical,BKUS
FXS5822,Bacardi,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,22-Nov-2025,CUST005822,Kyle Knox Pvt Ltd Company,Broker,Gina Garza Mutual Fund,Credit-LON,Forex,Forex-Spot,CNY/JPY,CNY,JPY,22.2522,63944235.81,1422901121.51,8952193.01,Sell,639442.36,EBS,New,Y,Y,Y,Physical,BKUS
FXS5823,Bacardi,19-Mar-2025,19-Mar-2025,19-Mar-2025,Y,21-Mar-2025,CUST005823,Yvette Davis Finance Company,Broker,Danielle Velasquez Non-Banking Fin Co,Forex-HK,Forex,Forex-Spot,EGP/USD,EGP,USD,0.0214,212150024.07,4547358.19,4455150.51,Sell,2121500.24,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5824,FXGO,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2025,CUST005824,Max Francis Banking Ltd,Broker,Niharika Khalsa Pub Ltd Company,Equity-LON,Forex,Forex-Spot,VEF/DKK,VEF,DKK,0.5978,88666445.65,53001135.34,7093315.65,Sell,886664.46,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5825,Bacardi,29-Jul-2025,29-Jul-2025,29-Jul-2025,Y,31-Jul-2025,CUST005825,Duncan Hussain Finance Company,Broker,Amanda Swanson Brokers Ltd,Equity-NY,Forex,Forex-Spot,SGD/INR,SGD,INR,65.6729,8588547.9,564034815.87,6699067.36,Sell,42942.74,EBS,New,Y,Y,Y,Physical,BKUS
FXS5826,Kondorplus,27-Jun-2023,27-Jun-2023,27-Jun-2023,Y,29-Jun-2023,CUST005826,Kristin Cox Pub Ltd Company,Broker,Darrell Brooks Mutual Fund,Credit-LON,Forex,Forex-Spot,USD/EUR,USD,EUR,0.8124,1405419.57,1141772.46,1405419.57,Buy,14054.2,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5827,Kondorplus,07-Jun-2023,07-Jun-2023,07-Jun-2023,Y,09-Jun-2023,CUST005827,Henry Modi Banking Ltd,OTC,Wanda Simpson Pvt Ltd Company,Equity-LON,Forex,Forex-Spot,DKK/VEF,DKK,VEF,1.7287,51269310.31,88627026.19,7690396.55,Buy,256346.55,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5828,Kondorplus,25-Jun-2024,25-Jun-2024,25-Jun-2024,Y,27-Jun-2024,CUST005828,William Lyons Mutual Fund,Broker,Dean Jones Mutual Fund,Equity-NY,Forex,Forex-Spot,ZAR/GBP,ZAR,GBP,0.04,57970336.28,2319671.45,3246338.83,Sell,579703.36,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5829,Kondorplus,25-Jul-2024,25-Jul-2024,25-Jul-2024,Y,27-Jul-2024,CUST005829,Jeet Shukla Brokers Ltd,Broker,Chris Kennedy Pvt Ltd Company,Equity-HK,Forex,Forex-Spot,DKK/CAD,DKK,CAD,0.2241,33662182.72,7544468.32,5049327.41,Buy,336621.83,Bloomberg,New,N,N,Y,Physical,BKUS
FXS5830,FXGO,28-May-2025,28-May-2025,28-May-2025,Y,30-May-2025,CUST005830,Laura Thomas Brokers Ltd,OTC,Martin Gill Pvt Ltd Company,Credit-HK,Forex,Forex-Spot,CNY/ZAR,CNY,ZAR,2.8466,68507015.28,195014509.53,9590982.14,Sell,342535.08,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5831,FXGO,23-Jan-2025,23-Jan-2025,23-Jan-2025,Y,25-Jan-2025,CUST005831,Rachael Osborne Pvt Ltd Company,Broker,Ladli Loyal Finance Company,Credit-HK,Forex,Forex-Spot,SGD/DKK,SGD,DKK,5.757,9381870.22,54011472.94,7317858.77,Buy,93818.7,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5832,Kondorplus,21-Aug-2024,21-Aug-2024,21-Aug-2024,Y,23-Aug-2024,CUST005832,William Hanson Pvt Ltd Company,OTC,Dhruv Bhatti Pvt Ltd Company,Credit-NY,Forex,Forex-Spot,SGD/VEF,SGD,VEF,9.5099,2595379.8,24681892.95,2024396.24,Sell,25953.8,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5833,Kondorplus,08-Aug-2025,08-Aug-2025,08-Aug-2025,Y,10-Aug-2025,CUST005833,Michael Johnson Pub Ltd Company,OTC,Cameron Turner Pub Ltd Company,Credit-HK,Forex,Forex-Spot,CNY/JPY,CNY,JPY,22.0909,42638550.73,941922968.39,5969397.1,Sell,426385.51,EBS,New,Y,N,Y,Physical,BKUS
FXS5834,FXGO,13-Jan-2023,13-Jan-2023,13-Jan-2023,Y,15-Jan-2023,CUST005834,Diane Willis Brokers Ltd,Broker,Anay Bal Finance Company,Credit-HK,Forex,Forex-Spot,SGD/ZAR,SGD,ZAR,15.2753,12339719.54,188492685.69,9624981.24,Sell,123397.2,Reutuers,New,N,Y,Y,Physical,BKUS
FXS5835,FXGO,27-Oct-2025,27-Oct-2025,27-Oct-2025,Y,29-Oct-2025,CUST005835,Judith Chapman Non-Banking Fin Co,OTC,Terence Morris Finance Company,FixedIncome-HK,Forex,Forex-Spot,SGD/JPY,SGD,JPY,108.599,5040503.36,547393795.98,3931592.62,Buy,25202.52,Reutuers,Amended,Y,Y,Y,Physical,BKUS
FXS5836,FXGO,13-Nov-2024,13-Nov-2024,13-Nov-2024,Y,15-Nov-2024,CUST005836,Whitney Houston Pvt Ltd Company,Broker,Elizabeth Andrade Finance Company,FixedIncome-LON,Forex,Forex-Spot,USD/EGP,USD,EGP,41.4683,3339481.43,138482542.11,3339481.43,Buy,33394.81,EBS,New,Y,Y,Y,Physical,BKUS
FXS5837,FXGO,15-Mar-2023,15-Mar-2023,15-Mar-2023,Y,17-Mar-2023,CUST005837,Ati Borde Banking Ltd,OTC,Deborah Mullen Mutual Fund,Forex-LON,Forex,Forex-Spot,CNY/GBP,CNY,GBP,0.1038,35646531.76,3701722.74,4990514.45,Buy,178232.66,Reutuers,New,Y,Y,N,Physical,BKUS
FXS5838,Bacardi,26-Apr-2024,26-Apr-2024,26-Apr-2024,Y,28-Apr-2024,CUST005838,Michelle Ramirez Brokers Ltd,OTC,Paul Jones Finance Company,FixedIncome-HK,Forex,Forex-Spot,VEF/USD,VEF,USD,0.083,59619118.53,4949342.54,4769529.48,Sell,596191.19,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS5839,Kondorplus,14-Oct-2024,14-Oct-2024,14-Oct-2024,Y,16-Oct-2024,CUST005839,Saanvi Bhagat Finance Company,Broker,Mark Walters Non-Banking Fin Co,Credit-LON,Forex,Forex-Spot,DKK/ZAR,DKK,ZAR,2.9628,19067820.14,56493979.32,2860173.02,Sell,190678.2,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5840,Kondorplus,22-Jan-2024,22-Jan-2024,22-Jan-2024,Y,24-Jan-2024,CUST005840,Eric Flores Finance Company,Broker,Ashley Walsh Pub Ltd Company,Forex-HK,Forex,Forex-Spot,SGD/ZAR,SGD,ZAR,13.2253,7442568.41,98429914.39,5805203.36,Buy,37212.84,EBS,New,Y,Y,Y,Physical,BKUS
FXS5841,FXGO,05-Jul-2023,05-Jul-2023,05-Jul-2023,Y,07-Jul-2023,CUST005841,Kimberly Larson Finance Company,OTC,Aarini Guha Brokers Ltd,Forex-HK,Forex,Forex-Spot,CNY/JPY,CNY,JPY,20.3568,21636942.83,440458434.4,3029172.0,Buy,108184.71,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5842,Kondorplus,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,22-Nov-2025,CUST005842,Christopher Barrett DDS Mutual Fund,OTC,Yashica Nazareth Brokers Ltd,Equity-HK,Forex,Forex-Spot,EGP/CNY,EGP,CNY,0.1651,199220009.26,32885997.63,4183620.19,Buy,996100.05,EBS,New,Y,Y,Y,Physical,BKUS
FXS5843,Kondorplus,22-Feb-2023,22-Feb-2023,22-Feb-2023,Y,24-Feb-2023,CUST005843,Shivani Gill Non-Banking Fin Co,OTC,Elliott Edwards Pvt Ltd Company,Equity-NY,Forex,Forex-Spot,DKK/INR,DKK,INR,11.2735,61052646.43,688274306.87,9157896.97,Buy,305263.23,EBS,New,Y,Y,Y,Physical,BKUS
FXS5844,FXGO,20-Aug-2024,20-Aug-2024,20-Aug-2024,Y,22-Aug-2024,CUST005844,Hredhaan Wali Pub Ltd Company,OTC,Thomas Buckley Brokers Ltd,Equity-NY,Forex,Forex-Spot,EGP/USD,EGP,USD,0.0201,263694891.78,5296487.6,5537592.73,Sell,2636948.92,Reutuers,Cancelled,Y,Y,Y,Physical,BKUS
FXS5845,FXGO,29-Jul-2025,29-Jul-2025,29-Jul-2025,Y,31-Jul-2025,CUST005845,Jamie Davis Banking Ltd,OTC,Brandi Jones Banking Ltd,Equity-LON,Forex,Forex-Spot,ZAR/USD,ZAR,USD,0.0482,33042074.56,1592800.44,1850356.18,Buy,165210.37,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5846,Kondorplus,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Nov-2025,CUST005846,Margaret Vazquez Brokers Ltd,OTC,Barbara Allison Banking Ltd,Equity-HK,Forex,Forex-Spot,CNY/JPY,CNY,JPY,19.3905,14854918.59,288044603.33,2079688.6,Sell,74274.59,EBS,New,Y,Y,Y,Physical,BKUS
FXS5847,FXGO,14-Nov-2024,14-Nov-2024,14-Nov-2024,Y,16-Nov-2024,CUST005847,Justin White Banking Ltd,Broker,Courtney Rios Mutual Fund,FixedIncome-HK,Forex,Forex-Spot,CNY/USD,CNY,USD,0.1403,29270629.63,4105381.89,4097888.15,Sell,146353.15,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS5848,Bacardi,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-Nov-2025,CUST005848,Richard Ramos Non-Banking Fin Co,OTC,Mohini Soman Mutual Fund,Forex-LON,Forex,Forex-Spot,CNY/SGD,CNY,SGD,0.1851,51660217.42,9564701.34,7232430.44,Buy,516602.17,Reutuers,Cancelled,Y,Y,Y,Physical,BKUS
