Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Issuer_name,Bond_type,Bond_seniority,Bond_rating,FaceValue,Price,Clean_price,coupon_type,coupon_rate,coupon_freq,day_count,Issue_date,Maturity_date,Buy_sell,Trade_quantity,Trade_currency,Gross_amount,Gross_amount_USD,Net_amount,Fees_commission,Next_coupon_date,Bond_yield,Benchmark_rate,Accrued_int,Execution_venue,Trade_status,Trade_capture_stp,Settlement_stp,Settlement_status,Settlement_type,Legal_entity,Portfolio_strategy
FIC3847,Murex,12-Nov-2025,12-Nov-2025,13-Nov-2025,Y,17-Jan-2026,CUST003847,Sarah Wu Brokers Ltd,OTC,Natalie Johnson Pvt Ltd Company,FixedIncome-NY,FixedIncome,Bonds,Suhani Yogi Finance Company,PublicLtd-Medium,Senior Unsecured,A,100,113.09,113.09,Zero Coupon,9.5,Semiannual,Actual/360,2025-07-12,2035-07-12,Buy,32981,USD,3729821.29,3729821.29,3729821.29,3729.82,2026-01-12,0.08400389070651693,SONIA,950.0,OTC,New,Y,Y,N,Physical,BKUS,Diversify
FIC3848,Riskone,02-Oct-2024,02-Oct-2024,03-Oct-2024,Y,07-Nov-2024,CUST003848,Januja Pandey Pub Ltd Company,CCP,Ricardo Lyons Finance Company,FixedIncome-HK,FixedIncome,Secured Notes,Jagrati D’Alia Pvt Ltd Company,Soverign-StateGovt,Senior Secured,A,1000,1168.91,1168.91,Floating Rate,4.2,Monthly,Actual/365,2024-09-02,2029-09-02,Sell,15903,USD,18589175.73,18589175.73,18589175.73,9294.59,2024-11-02,0.0035930909993070466,ESTR,4200.0,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC3849,Riskone,30-Jun-2025,30-Jun-2025,01-Jul-2025,Y,05-Oct-2025,CUST003849,Jonathan Allen Non-Banking Fin Co,Broker,Donna Morris Mutual Fund,Equity-NY,FixedIncome,Secured Notes,Douglas Chavez Finance Company,Soverign-StateGovt,Senior Secured,A,1000,1200.13,1200.13,Fixed Coupon,9.2,Semiannual,30/360,2024-09-30,2028-09-30,Sell,17398,USD,20879861.74,20879861.74,20879861.74,10439.93,2025-09-30,0.007665836201078215,SOFR,9200.0,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC3850,Riskone,11-Sep-2023,11-Sep-2023,12-Sep-2023,Y,16-Nov-2023,CUST003850,Mr Jamie Walton Non-Banking Fin Co,Broker,Onkar Chand Banking Ltd,Credit-LON,FixedIncome,Bonds,Mr. Joseph Everett MD Brokers Ltd,PublicLtd-Large,Senior Unsecured,B,100,71.79,71.79,Floating Rate,4.5,Quarterly,30/360,2023-02-11,2031-02-11,Buy,16779,USD,1204564.41,1204564.41,1204564.41,602.28,2023-11-11,0.06268282490597575,MIBOR,450.0,MTF,New,Y,N,Y,Physical,BKUS,Passive
FIC3851,Calypso,11-May-2023,11-May-2023,12-May-2023,Y,16-Jun-2023,CUST003851,Juan Lewis Pub Ltd Company,Broker,Erin Brown Non-Banking Fin Co,Credit-HK,FixedIncome,Secured Notes,Yasti Kala Mutual Fund,PublicLtd-Large,Senior Unsecured,AAA,100,122.29,122.29,Fixed Coupon,9.1,Quarterly,30/360,2022-12-11,2027-12-11,Sell,24168,EUR,2955504.72,3251055.19,2955504.72,2955.5,2023-06-11,0.07441327990841441,SONIA,910.0,MTF,New,Y,Y,Y,Physical,BKUS,Diversify
FIC3852,BloomTOMS,13-Oct-2025,13-Oct-2025,14-Oct-2025,Y,18-Nov-2025,CUST003852,William Sachdev Non-Banking Fin Co,CCP,Peter Nguyen Pvt Ltd Company,Equity-LON,FixedIncome,Bonds,Amber Anderson Finance Company,Quasi-Govt,Senior Secured,AAA,10000,12676.8,12676.8,Step-up Coupon,7.0,Semiannual,Actual/360,2024-11-13,2032-11-13,Sell,33686,USD,427030684.8,427030684.8,427030684.8,213515.34,2025-11-13,0.0005521898270856999,MIBOR,70000.0,MTF,New,N,Y,Y,Physical,BKUS,Rebalance
FIC3853,Murex,10-Nov-2025,10-Nov-2025,11-Nov-2025,Y,15-Mar-2026,CUST003853,Naveen Barad Pub Ltd Company,OTC,Teresa Sanchez Non-Banking Fin Co,Credit-LON,FixedIncome,NCD,Nikita Deo Pvt Ltd Company,PublicLtd-Medium,Senior Secured,BB ,100,108.92,108.92,Fixed Coupon,6.6,Semiannual,Actual/365,2025-03-10,2033-03-10,Sell,14710,JPY,1602213.2,10895.05,1602213.2,801.11,2026-03-10,0.06059493206022769,MIBOR,660.0,OTC,New,Y,Y,N,Physical,BKUS,Passive
FIC3854,Murex,10-Nov-2025,10-Nov-2025,11-Nov-2025,Y,15-Mar-2026,CUST003854,Courtney Duncan Pvt Ltd Company,Broker,Georgia Roberts Banking Ltd,Forex-HK,FixedIncome,Bonds,Ms Jemma Weston Non-Banking Fin Co,PublicLtd-Large,Senior Secured,AAA,1000,1240.82,1240.82,Fixed Coupon,4.6,Semiannual,Actual/360,2025-09-10,2035-09-10,Buy,38582,USD,47873317.24,47873317.24,47873317.24,47873.32,2026-03-10,0.003707225866765526,SONIA,4600.0,MTF,New,Y,Y,N,Physical,BKUS,Passive
FIC3855,Calypso,31-Jan-2023,31-Jan-2023,01-Feb-2023,Y,05-Mar-2023,CUST003855,Dalbir Kothari Finance Company,OTC,Ekaraj Sen Finance Company,Equity-LON,FixedIncome,Bonds,Sylvia Roberts Pub Ltd Company,Quasi-Govt,Senior Secured,CCC,10000,11512.8,11512.8,Fixed Coupon,3.1,Quarterly,Actual/Actual (ICMA),2022-11-30,2030-11-30,Sell,2738,USD,31522046.4,31522046.4,31522046.4,15761.02,2023-02-28,0.00026926551316795223,ESTR,31000.0,OTC,New,Y,Y,Y,Physical,BKUS,Passive
FIC3856,Murex,01-Dec-2025,01-Dec-2025,02-Dec-2025,Y,06-Jan-2026,CUST003856,Michael Scott Banking Ltd,Broker,Phillip Mcgee Non-Banking Fin Co,Forex-HK,FixedIncome,NCD,Dennis Garza Non-Banking Fin Co,Soverign-CG,Senior Secured,BBB,10000,10672.51,10672.51,Fixed Coupon,5.4,Quarterly,30E/360,2025-07-01,2033-07-01,Sell,47396,SGD,505834283.96,394550741.49,505834283.96,252917.14,2026-01-01,0.0005059728217635777,ESTR,54000.0,Exchange,New,N,Y,N,Physical,BKUS,Rebalance
FIC3857,BloomTOMS,16-Oct-2024,16-Oct-2024,17-Oct-2024,Y,21-May-2025,CUST003857,Darika Badami Pvt Ltd Company,CCP,Tiffany Dillon Brokers Ltd,Credit-NY,FixedIncome,Bonds,Mrs. Samantha Hunter Pvt Ltd Company,PublicLtd-Medium,Senior Secured,BBB,100,125.29,125.29,Floating Rate,4.2,Annual,30/360,2024-05-16,2032-05-16,Buy,39441,EUR,4941562.89,5435719.18,4941562.89,4941.56,2025-05-16,0.0335222284300423,MIBOR,420.0,Exchange,New,N,Y,Y,Physical,BKUS,Active
FIC3858,Calypso,18-Nov-2025,18-Nov-2025,19-Nov-2025,Y,23-Jun-2026,CUST003858,Mary Gomez Banking Ltd,OTC,Jane Schneider Banking Ltd,FixedIncome-LON,FixedIncome,Bonds,Brenda Simmons-Ross Brokers Ltd,Soverign-StateGovt,Senior Unsecured,BBB,100,129.88,129.88,Floating Rate,4.6,Annual,30E/360,2025-06-18,2033-06-18,Buy,24743,GBP,3213620.84,4017026.05,3213620.84,3213.62,2026-06-18,0.03541730828457037,MIBOR,459.99999999999994,OTC,New,Y,Y,N,Physical,BKUS,Diversify
FIC3859,Riskone,10-Apr-2024,10-Apr-2024,11-Apr-2024,Y,15-Jun-2024,CUST003859,Beth Castillo Mutual Fund,OTC,Donna Baker Pvt Ltd Company,Forex-HK,FixedIncome,Bonds,Nancy Holt Pvt Ltd Company,PublicLtd-Large,Senior Unsecured,A,100,119.63,119.63,Fixed Coupon,5.9,Quarterly,30/360,2023-12-10,2031-12-10,Buy,31731,USD,3795979.53,3795979.53,3795979.53,3795.98,2024-06-10,0.04931873275934131,MIBOR,590.0,OTC,New,Y,Y,Y,Physical,BKUS,Passive
FIC3860,Murex,15-Apr-2025,15-Apr-2025,16-Apr-2025,Y,20-May-2025,CUST003860,Kyle Rodriguez Finance Company,CCP,Steven Walsh Brokers Ltd,Credit-NY,FixedIncome,Bonds,Seth Hudson Non-Banking Fin Co,PublicLtd-Large,Senior Secured,D,1000,1279.43,1279.43,Fixed Coupon,9.4,Semiannual,Actual/Actual (ISDA),2024-05-15,2032-05-15,Sell,32821,INR,41992172.03,503906.06,41992172.03,20996.09,2025-05-15,0.007347021720609959,SOFR,9400.0,MTF,New,Y,N,Y,Physical,BKUS,Diversify
FIC3861,Calypso,02-Mar-2023,02-Mar-2023,03-Mar-2023,Y,07-Apr-2023,CUST003861,Mrs Mandy Connor Brokers Ltd,CCP,Jeremiah Hernandez Pvt Ltd Company,Equity-NY,FixedIncome,Bonds,Kamala Ramesh Pvt Ltd Company,Quasi-Govt,Senior Unsecured,BBB,100,118.08,118.08,Fixed Coupon,5.8,Monthly,30/360,2022-10-02,2031-10-02,Sell,42380,USD,5004230.4,5004230.4,5004230.4,2502.12,2023-04-02,0.04911924119241192,SONIA,580.0,Exchange,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC3862,Riskone,24-Mar-2023,24-Mar-2023,25-Mar-2023,Y,29-Apr-2023,CUST003862,Robin Koch Brokers Ltd,Broker,Hamsini Pal Banking Ltd,Credit-NY,FixedIncome,NCD,Linda Moon Finance Company,Soverign-StateGovt,Preferred,AAA,100,121.84,121.84,Fixed Coupon,5.1,Semiannual,30/360,2022-04-24,2027-04-24,Sell,41632,USD,5072442.88,5072442.88,5072442.88,5072.44,2023-04-24,0.041858174655285615,EURIBOR,509.99999999999994,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC3863,Calypso,24-Apr-2025,24-Apr-2025,25-Apr-2025,Y,29-May-2025,CUST003863,Pallavi Nagy Banking Ltd,OTC,Daniel Lambert Finance Company,FixedIncome-LON,FixedIncome,Secured Notes,Jordan Lindsey Non-Banking Fin Co,Soverign-StateGovt,Senior Secured,AAA,10000,12583.36,12583.36,Fixed Coupon,6.5,Monthly,30E/360,2025-02-24,2030-02-24,Sell,14125,USD,177739960.0,177739960.0,177739960.0,88869.98,2025-05-24,0.0005165551967042189,SONIA,65000.0,OTC,New,Y,Y,Y,Physical,BKUS,Active
FIC3864,Riskone,04-Dec-2025,04-Dec-2025,05-Dec-2025,N,09-Jun-2026,CUST003864,Mr Joel Smith Pub Ltd Company,Broker,Rayaan Sankar Banking Ltd,Forex-NY,FixedIncome,NCD,Ekanta Date Brokers Ltd,PublicLtd-Medium,Senior Secured,CCC,10000,11460.82,11460.82,Fixed Coupon,5.9,Semiannual,Actual/Actual (ICMA),2024-12-04,2029-12-04,Sell,20330,USD,232998470.6,232998470.6,232998470.6,116499.24,2026-06-04,0.000514797370519736,SOFR,59000.0,MTF,New,N,Y,N,Physical,BKUS,Rebalance
FIC3865,Murex,28-Oct-2024,28-Oct-2024,29-Oct-2024,Y,02-Jan-2025,CUST003865,Miss Julia Wright Brokers Ltd,Broker,Miss Shirley Fry Non-Banking Fin Co,Forex-HK,FixedIncome,Bonds,Siddharth Basu Pub Ltd Company,PublicLtd-Large,Senior Secured,AAA,100,123.28,123.28,Fixed Coupon,6.0,Semiannual,Actual/365,2024-06-28,2034-06-28,Sell,1335,USD,164578.8,164578.8,164578.8,164.58,2024-12-28,0.04866969500324465,ESTR,600.0,Exchange,New,N,Y,Y,Physical,BKUS,Rebalance
FIC3866,BloomTOMS,23-Jun-2023,23-Jun-2023,24-Jun-2023,Y,28-Dec-2023,CUST003866,Norman Singh-Khan Non-Banking Fin Co,CCP,Victoria Rasmussen Mutual Fund,Equity-NY,FixedIncome,Bonds,Katrina Ortiz Pvt Ltd Company,Soverign-StateGovt,Senior Secured,BBB,100,121.06,121.06,Floating Rate,3.2,Annual,30/360,2022-12-23,2031-12-23,Sell,41700,USD,5048202.0,5048202.0,5048202.0,2524.1,2023-12-23,0.026433173632909302,MIBOR,320.0,MTF,New,N,Y,Y,Physical,BKUS,Active
FIC3867,Murex,04-Jan-2024,04-Jan-2024,05-Jan-2024,Y,09-Feb-2024,CUST003867,Ryan Sherman Pub Ltd Company,CCP,Raymond Elliott Pvt Ltd Company,Equity-LON,FixedIncome,Bonds,Julie Smith Brokers Ltd,PublicLtd-Medium,Subordinated,AAA,1000,774.27,774.27,Step-up Coupon,4.7,Semiannual,Actual/Actual (ICMA),2023-08-04,2032-08-04,Sell,13430,EUR,10398446.1,11438290.71,10398446.1,5199.22,2024-02-04,0.006070233897735932,SOFR,4700.0,MTF,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC3868,Murex,03-Jun-2024,03-Jun-2024,04-Jun-2024,Y,08-Jul-2024,CUST003868,Derek Bennett Non-Banking Fin Co,OTC,Quincy Salvi Banking Ltd,FixedIncome-NY,FixedIncome,Bonds,Ethan Ghosh Non-Banking Fin Co,PublicLtd-Medium,Preferred,AAA,1000,1258.24,1258.24,Step-up Coupon,7.6,Monthly,30E/360,2023-09-03,2032-09-03,Sell,11614,USD,14613199.36,14613199.36,14613199.36,7306.6,2024-07-03,0.006040183112919633,EURIBOR,7600.0,OTC,New,Y,Y,Y,Physical,BKUS,Active
FIC3869,BloomTOMS,05-Feb-2024,05-Feb-2024,06-Feb-2024,Y,10-May-2024,CUST003869,Hamsini Shere Pvt Ltd Company,CCP,Brooke Lewis Brokers Ltd,Credit-LON,FixedIncome,Secured Notes,Ati Kaul Mutual Fund,PublicLtd-Medium,Subordinated,B,1000,1097.83,1097.83,Floating Rate,6.6,Quarterly,Actual/360,2023-02-05,2026-02-05,Sell,40376,USD,44325984.08,44325984.08,44325984.08,22162.99,2024-05-05,0.006011859759707788,SONIA,6600.0,MTF,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC3870,Murex,18-Apr-2024,18-Apr-2024,19-Apr-2024,Y,23-Jul-2024,CUST003870,Sarah Wright Brokers Ltd,CCP,Tanmayi Mitter Mutual Fund,Equity-HK,FixedIncome,Bonds,David Webb Banking Ltd,Soverign-StateGovt,Senior Secured,AAA,1000,1086.47,1086.47,Step-up Coupon,9.9,Quarterly,30/360,2023-07-18,2032-07-18,Buy,25085,USD,27254099.95,27254099.95,27254099.95,13627.05,2024-07-18,0.009112078566366305,ESTR,9900.0,MTF,New,Y,Y,Y,Physical,BKUS,Diversify
FIC3871,Murex,04-Aug-2025,04-Aug-2025,05-Aug-2025,Y,09-Feb-2026,CUST003871,Ross Cox Brokers Ltd,CCP,Vidhi Borah Finance Company,Forex-LON,FixedIncome,NCD,Kieran Parsons Brokers Ltd,PublicLtd-Medium,Senior Unsecured,BBB,10000,12439.66,12439.66,Fixed Coupon,7.6,Annual,Actual/365,2025-02-04,2030-02-04,Sell,42973,EUR,534569509.18,588026460.1,534569509.18,267284.75,2026-02-04,0.0006109491738520185,MIBOR,76000.0,MTF,New,Y,Y,N,Physical,BKUS,Passive
FIC3872,Riskone,08-Nov-2024,08-Nov-2024,09-Nov-2024,Y,13-Dec-2024,CUST003872,Beth Cummings Banking Ltd,OTC,Victor Rodriguez Finance Company,Equity-HK,FixedIncome,Bonds,Stuart Hale Mutual Fund,PublicLtd-Large,Subordinated,BBB,10000,11278.76,11278.76,Zero Coupon,5.8,Monthly,Actual/360,2024-02-08,2032-02-08,Buy,27369,USD,308688382.44,308688382.44,308688382.44,154344.19,2024-12-08,0.0005142409271941241,SOFR,58000.0,OTC,New,Y,Y,Y,Physical,BKUS,Diversify
FIC3873,Riskone,05-Dec-2025,05-Dec-2025,06-Dec-2025,Y,10-Jan-2026,CUST003873,Hamsini Srinivasan Banking Ltd,CCP,Sophie Kaur Brokers Ltd,Forex-NY,FixedIncome,Secured Notes,Adam Thomas Finance Company,PublicLtd-Large,Senior Secured,BBB,10000,11373.05,11373.05,Step-up Coupon,3.7,Monthly,Actual/Actual (ISDA),2025-04-05,2029-04-05,Sell,12982,USD,147644935.1,147644935.1,147644935.1,73822.47,2026-01-05,0.00032533049621693395,ESTR,37000.0,Exchange,New,N,N,N,Physical,BKUS,Passive
FIC3874,Murex,08-Sep-2025,08-Sep-2025,09-Sep-2025,Y,13-Oct-2025,CUST003874,Hamsini Nagar Brokers Ltd,OTC,Phillip Matthews Non-Banking Fin Co,Equity-LON,FixedIncome,Bonds,Brendan Coleman Pvt Ltd Company,Soverign-StateGovt,Senior Unsecured,AAA,100,109.38,109.38,Zero Coupon,5.9,Monthly,Actual/360,2025-01-08,2034-01-08,Buy,45053,USD,4927897.14,4927897.14,4927897.14,4927.9,2025-10-08,0.05394039129639788,SOFR,590.0,OTC,New,Y,Y,N,Physical,BKUS,Active
FIC3875,Riskone,18-Sep-2023,18-Sep-2023,19-Sep-2023,Y,23-Oct-2023,CUST003875,Shannon Smith Finance Company,OTC,Jeffery Hines Brokers Ltd,Credit-NY,FixedIncome,Bonds,Jessica Miller Non-Banking Fin Co,PublicLtd-Medium,Mezzanine,CCC,10000,12959.91,12959.91,Fixed Coupon,7.6,Monthly,Actual/Actual (ISDA),2022-11-18,2032-11-18,Sell,23221,USD,300942070.11,300942070.11,300942070.11,300942.07,2023-10-18,0.0005864238254740966,EURIBOR,76000.0,OTC,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC3876,Murex,13-Mar-2024,13-Mar-2024,14-Mar-2024,Y,18-Jun-2024,CUST003876,Georgia Smith Non-Banking Fin Co,OTC,Wayne Baker Non-Banking Fin Co,Credit-HK,FixedIncome,Bonds,Paul Smith Brokers Ltd,PublicLtd-Large,Senior Unsecured,A,1000,1095.26,1095.26,Floating Rate,8.4,Quarterly,Actual/Actual (ICMA),2023-03-13,2032-03-13,Buy,12423,USD,13606414.98,13606414.98,13606414.98,6803.21,2024-06-13,0.0076694118291547216,ESTR,8400.0,OTC,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC3877,BloomTOMS,17-Jun-2024,17-Jun-2024,18-Jun-2024,Y,22-Sep-2024,CUST003877,Omaja Nagar Pvt Ltd Company,OTC,Tara Mukherjee Finance Company,Equity-LON,FixedIncome,Bonds,Marisa House Pvt Ltd Company,PublicLtd-Large,Senior Unsecured,A,10000,12069.0,12069.0,Zero Coupon,7.9,Quarterly,30E/360,2024-03-17,2034-03-17,Buy,49677,CAD,599551713.0,437672750.49,599551713.0,299775.86,2024-09-17,0.0006545695583726903,MIBOR,79000.0,OTC,New,Y,Y,Y,Physical,BKUS,Passive
FIC3878,BloomTOMS,28-Feb-2025,28-Feb-2025,01-Mar-2025,Y,02-Apr-2025,CUST003878,Yahvi Uppal Finance Company,Broker,Nimrat Shanker Pub Ltd Company,Forex-LON,FixedIncome,Secured Notes,Chanakya Anand Banking Ltd,Quasi-Govt,Senior Unsecured,AAA,1000,1233.02,1233.02,Floating Rate,9.7,Monthly,30/360,2024-02-28,2028-02-28,Sell,34250,GBP,42230935.0,52788668.75,42230935.0,21115.47,2025-03-28,0.007866863473422978,ESTR,9700.0,Exchange,New,Y,Y,Y,Physical,BKUS,Passive
FIC3879,Calypso,18-Nov-2025,18-Nov-2025,19-Nov-2025,Y,23-Dec-2025,CUST003879,John Morrison Non-Banking Fin Co,OTC,Mrs Shannon Dennis Pvt Ltd Company,FixedIncome-NY,FixedIncome,Bonds,Advika Sampath Non-Banking Fin Co,Soverign-StateGovt,Senior Secured,B,10000,12793.01,12793.01,Fixed Coupon,7.5,Semiannual,30E/360,2025-06-18,2035-06-18,Buy,25829,INR,330430655.29,3965167.86,330430655.29,330430.66,2025-12-18,0.0005862576516394499,MIBOR,75000.0,OTC,New,Y,Y,N,Physical,BKUS,Passive
FIC3880,Murex,18-Nov-2025,18-Nov-2025,19-Nov-2025,Y,23-Jan-2026,CUST003880,John King Pub Ltd Company,Broker,Lori Hill Pvt Ltd Company,Forex-HK,FixedIncome,Bonds,Dipta Keer Finance Company,Quasi-Govt,Subordinated,A,100,121.48,121.48,Zero Coupon,8.8,Quarterly,30/360,2025-10-18,2033-10-18,Sell,18227,GBP,2214215.96,2767769.95,2214215.96,2214.22,2026-01-18,0.07243990780375371,MIBOR,880.0000000000001,Exchange,New,Y,Y,N,Physical,BKUS,Passive
FIC3881,Murex,11-Nov-2025,11-Nov-2025,12-Nov-2025,Y,16-Jan-2026,CUST003881,Melvin Delacruz Finance Company,CCP,Emily Greer Brokers Ltd,Equity-LON,FixedIncome,Bonds,Hamsini Shan Non-Banking Fin Co,Soverign-StateGovt,Senior Secured,A,100,117.77,117.77,Fixed Coupon,9.9,Semiannual,Actual/Actual (ICMA),2025-01-11,2035-01-11,Buy,10196,USD,1200782.92,1200782.92,1200782.92,600.39,2026-01-11,0.08406215504797487,MIBOR,990.0,Exchange,New,Y,Y,N,Physical,BKUS,Rebalance
FIC3882,Murex,12-Nov-2025,12-Nov-2025,13-Nov-2025,Y,17-Dec-2025,CUST003882,Cody Taylor Non-Banking Fin Co,CCP,Max Spencer Pub Ltd Company,Forex-LON,FixedIncome,Bonds,Qarin Merchant Mutual Fund,PublicLtd-Large,Senior Secured,BBB,100,126.93,126.93,Floating Rate,6.2,Quarterly,30E/360,2025-06-12,2034-06-12,Sell,15209,VEF,1930478.37,154438.27,1930478.37,1930.48,2025-12-12,0.04884582053100134,MIBOR,620.0,Exchange,New,Y,Y,N,Physical,BKUS,Rebalance
FIC3883,Murex,02-Dec-2025,02-Dec-2025,03-Dec-2025,Y,07-Mar-2026,CUST003883,Ronith Agrawal Banking Ltd,CCP,Aaron Smith Non-Banking Fin Co,FixedIncome-HK,FixedIncome,Bonds,Brad Clark Pvt Ltd Company,PublicLtd-Medium,Senior Secured,BBB,1000,1288.61,1288.61,Fixed Coupon,5.3,Semiannual,30/360,2025-03-02,2033-03-02,Buy,5110,USD,6584797.1,6584797.1,6584797.1,6584.8,2026-03-02,0.004112958924732852,ESTR,5300.0,Exchange,New,Y,Y,N,Physical,BKUS,Active
FIC3884,Murex,29-Mar-2023,29-Mar-2023,30-Mar-2023,Y,03-Jun-2023,CUST003884,Forum Sridhar Mutual Fund,OTC,Albert Smith Brokers Ltd,Forex-LON,FixedIncome,Bonds,Tyler Blankenship Finance Company,PublicLtd-Large,Subordinated,AAA,100,106.19,106.19,Floating Rate,7.5,Annual,Actual/360,2022-05-29,2032-05-29,Sell,1721,CNY,182752.99,25585.42,182752.99,182.75,2023-05-29,0.07062811940860722,SONIA,750.0,OTC,New,Y,Y,Y,Physical,BKUS,Active
FIC3885,Murex,23-Jun-2023,23-Jun-2023,24-Jun-2023,Y,28-Sep-2023,CUST003885,Zachary Robles Brokers Ltd,OTC,Jessica Peters Pub Ltd Company,FixedIncome-NY,FixedIncome,Secured Notes,Lakshmi Ramakrishnan Banking Ltd,Soverign-CG,Senior Unsecured,AAA,1000,1090.02,1090.02,Fixed Coupon,7.6,Quarterly,30E/360,2023-03-23,2027-03-23,Sell,43687,USD,47619703.74,47619703.74,47619703.74,23809.85,2023-09-23,0.006972349131208601,EURIBOR,7600.0,OTC,New,Y,Y,Y,Physical,BKUS,Passive
FIC3886,Riskone,02-Jun-2023,02-Jun-2023,03-Jun-2023,Y,07-May-2024,CUST003886,Alan Lester Banking Ltd,Broker,Deepa Dass Pub Ltd Company,FixedIncome-HK,FixedIncome,Bonds,Robert Ruiz Pvt Ltd Company,Soverign-StateGovt,Senior Secured,B,100,123.76,123.76,Fixed Coupon,4.7,Annual,Actual/Actual (ISDA),2023-05-02,2031-05-02,Sell,23665,USD,2928780.4,2928780.4,2928780.4,1464.39,2024-05-02,0.03797672915319974,ESTR,470.0,Exchange,New,Y,Y,Y,Physical,BKUS,Diversify
FIC3887,BloomTOMS,12-Sep-2025,12-Sep-2025,13-Sep-2025,Y,17-Nov-2025,CUST003887,Sanya Deshpande Mutual Fund,Broker,Pranit Bakshi Brokers Ltd,Forex-HK,FixedIncome,Secured Notes,Robert Douglas Brokers Ltd,PublicLtd-Medium,Senior Secured,A,10000,11301.48,11301.48,Floating Rate,10.0,Quarterly,Actual/Actual (ISDA),2025-02-12,2030-02-12,Buy,46505,EUR,525575327.4,578132860.14,525575327.4,262787.66,2025-11-12,0.0008848398616818329,ESTR,100000.0,MTF,New,Y,Y,Y,Physical,BKUS,Diversify
FIC3888,Murex,02-Dec-2025,02-Dec-2025,03-Dec-2025,Y,07-Mar-2026,CUST003888,Eta Krishnan Pub Ltd Company,CCP,Charlie Ryan Pub Ltd Company,FixedIncome-LON,FixedIncome,Bonds,Geetika Sheth Non-Banking Fin Co,Soverign-StateGovt,Senior Secured,AAA,10000,11586.56,11586.56,Fixed Coupon,7.6,Quarterly,30E/360,2025-06-02,2034-06-02,Sell,15433,GBP,178815380.48,223519225.6,178815380.48,89407.69,2026-03-02,0.0006559323906319046,ESTR,76000.0,Exchange,New,Y,Y,N,Physical,BKUS,Active
FIC3889,Riskone,26-Oct-2023,26-Oct-2023,27-Oct-2023,Y,01-Oct-2024,CUST003889,Denis Brown Non-Banking Fin Co,Broker,Advika Chowdhury Finance Company,Forex-HK,FixedIncome,Bonds,Kirsty West Banking Ltd,PublicLtd-Medium,Subordinated,A,1000,1071.08,1071.08,Fixed Coupon,9.2,Annual,Actual/360,2023-09-26,2031-09-26,Sell,44824,USD,48010089.92,48010089.92,48010089.92,48010.09,2024-09-26,0.00858946110467939,ESTR,9200.0,Exchange,New,Y,Y,Y,Physical,BKUS,Diversify
FIC3890,Murex,31-Jul-2024,31-Jul-2024,01-Aug-2024,Y,04-Nov-2024,CUST003890,Andrew Webster Finance Company,Broker,Harini Sarin Non-Banking Fin Co,Equity-LON,FixedIncome,Bonds,Tina Rose Banking Ltd,PublicLtd-Medium,Senior Secured,B,100,125.47,125.47,Fixed Coupon,9.4,Quarterly,Actual/360,2023-07-31,2032-07-31,Buy,42960,USD,5390191.2,5390191.2,5390191.2,5390.19,2024-10-30,0.07491830716505939,SONIA,940.0,Exchange,New,Y,Y,Y,Physical,BKUS,Diversify
FIC3891,Murex,13-Sep-2023,13-Sep-2023,14-Sep-2023,Y,18-Oct-2023,CUST003891,Lohit Tandon Pvt Ltd Company,CCP,Richard Farley Pub Ltd Company,FixedIncome-HK,FixedIncome,Bonds,Jerry Ellis Pvt Ltd Company,PublicLtd-Large,Senior Secured,CCC,100,121.97,121.97,Fixed Coupon,7.7,Monthly,Actual/365,2023-02-13,2033-02-13,Buy,47775,EUR,5827116.75,6409828.43,5827116.75,2913.56,2023-10-13,0.06313027793719768,SONIA,770.0,Exchange,New,Y,Y,Y,Physical,BKUS,Passive
FIC3892,Calypso,14-Nov-2025,14-Nov-2025,15-Nov-2025,Y,19-Dec-2025,CUST003892,Zashil Ravel Pvt Ltd Company,CCP,Tracey Henry Pvt Ltd Company,Equity-HK,FixedIncome,NCD,Cindy Johnston Pub Ltd Company,PublicLtd-Large,Senior Secured,A,1000,1256.74,1256.74,Floating Rate,9.0,Semiannual,30/360,2025-06-14,2033-06-14,Buy,1394,USD,1751895.56,1751895.56,1751895.56,1751.9,2025-12-14,0.007161385807724748,SOFR,9000.0,MTF,New,Y,Y,N,Physical,BKUS,Passive
FIC3893,BloomTOMS,19-Nov-2024,19-Nov-2024,20-Nov-2024,Y,24-Jun-2025,CUST003893,Lakshmi Rajagopal Non-Banking Fin Co,Broker,Laura Fletcher Finance Company,Credit-NY,FixedIncome,Secured Notes,Melissa Mckay Pub Ltd Company,PublicLtd-Large,Preferred,AAA,10000,11723.04,11723.04,Zero Coupon,8.2,Annual,Actual/360,2024-06-19,2029-06-19,Sell,15479,USD,181460936.16,181460936.16,181460936.16,90730.47,2025-06-19,0.0006994772686948095,SOFR,82000.0,MTF,New,Y,Y,Y,Physical,BKUS,Rebalance
