Call_ID,Call_source_system,Agreement_id,Margin_type,Call_direction,Call_amount,Call_result,Call_result_reason,Call_date
CALL2646,Manual,CSA_CP2646,VariationMargin,CallReceived,23860766.22,Agreed,NA,26-Nov-2025
CALL2647,Acadia,CSA_CP2647,VariationMargin,CallReceived,4754660.45,Agreed,NA,07-Nov-2025
CALL2648,Acadia,CSA_CP2648,VariationMargin,CallReceived,5159024.67,Challenged,CSA difference,30-Jun-2023
CALL2649,Acadia,CSA_CP2649,VariationMargin,CallMade,26594561.25,Agreed,NA,02-Dec-2025
CALL2650,Acadia,CSA_CP2650,VariationMargin,CallReceived,8993955.92,Challenged,Trade Difference,25-Nov-2025
CALL2651,Acadia,CSA_CP2651,InitialMargin,CallReceived,22241355.07,Agreed,NA,10-Nov-2025
CALL2652,Acadia,CSA_CP2652,VariationMargin,CallMade,9060073.11,Challenged,Valuation difference,20-Nov-2025
CALL2653,Manual,CSA_CP2653,VariationMargin,CallMade,18941294.2,Challenged,CSA difference,04-Nov-2025
CALL2654,Acadia,CSA_CP2654,InitialMargin,CallReceived,19668732.96,Agreed,NA,26-Feb-2024
CALL2655,Acadia,CSA_CP2655,VariationMargin,CallMade,1610995.57,Agreed,NA,06-Nov-2025
CALL2656,Acadia,CSA_CP2656,NetCashMargin,CallReceived,24621932.83,Agreed,NA,20-Nov-2025
CALL2657,Acadia,CSA_CP2657,VariationMargin,CallMade,4268608.67,Agreed,NA,26-Nov-2025
CALL2658,Acadia,CSA_CP2658,VariationMargin,CallReceived,38210291.63,Agreed,NA,04-Nov-2025
CALL2659,Acadia,CSA_CP2659,VariationMargin,CallMade,23138087.56,Agreed,NA,20-Nov-2025
CALL2660,Acadia,CSA_CP2660,VariationMargin,CallMade,14849748.27,Agreed,NA,20-Oct-2025
CALL2661,Acadia,CSA_CP2661,VariationMargin,CallMade,17379199.83,Agreed,NA,07-Nov-2025
CALL2662,Acadia,CSA_CP2662,VariationMargin,CallMade,12563053.0,Agreed,NA,04-Nov-2025
CALL2663,Acadia,CSA_CP2663,VariationMargin,CallMade,15320075.42,Agreed,NA,05-Jun-2025
CALL2664,Acadia,CSA_CP2664,InitialMargin,CallMade,17542555.93,Agreed,NA,20-Nov-2025
CALL2665,Acadia,CSA_CP2665,InitialMargin,CallReceived,4495242.91,Challenged,CSA difference,01-Dec-2025
CALL2666,Acadia,CSA_CP2666,InitialMargin,CallReceived,7821653.32,Agreed,NA,02-Dec-2025
CALL2667,Acadia,CSA_CP2667,InitialMargin,CallMade,9411679.85,Agreed,NA,27-Nov-2025
CALL2668,Acadia,CSA_CP2668,VariationMargin,CallReceived,18568657.5,Agreed,NA,07-Nov-2025
CALL2669,Acadia,CSA_CP2669,InitialMargin,CallMade,4888846.08,Agreed,NA,21-Nov-2025
CALL2670,Acadia,CSA_CP2670,VariationMargin,CallReceived,15502161.05,Agreed,NA,13-Mar-2025
CALL2671,Acadia,CSA_CP2671,VariationMargin,CallReceived,30084459.04,Agreed,NA,13-Nov-2025
CALL2672,Acadia,CSA_CP2672,VariationMargin,CallReceived,12713448.02,Challenged,Timing differnce,24-Nov-2025
CALL2673,Acadia,CSA_CP2673,InitialMargin,CallMade,4874636.68,Pending,NA,03-Oct-2025
CALL2674,Acadia,CSA_CP2674,VariationMargin,CallMade,27599480.22,Agreed,NA,14-Nov-2025
CALL2675,Acadia,CSA_CP2675,InitialMargin,CallMade,22856565.41,Agreed,NA,02-Dec-2025
CALL2676,Acadia,CSA_CP2676,InitialMargin,CallReceived,4409339.16,Disputed,CSA difference,24-Nov-2025
CALL2677,Acadia,CSA_CP2677,InitialMargin,CallReceived,1066104.71,Agreed,NA,17-Nov-2025
CALL2678,Acadia,CSA_CP2678,VariationMargin,CallMade,31394231.26,Agreed,NA,17-May-2024
CALL2679,Acadia,CSA_CP2679,InitialMargin,CallMade,12270953.83,Disputed,Trade Difference,09-Jul-2025
CALL2680,Acadia,CSA_CP2680,VariationMargin,CallMade,41247799.32,Agreed,NA,20-Nov-2025
CALL2681,Acadia,CSA_CP2681,VariationMargin,CallMade,14833260.02,Agreed,NA,25-Nov-2025
CALL2682,Acadia,CSA_CP2682,VariationMargin,CallReceived,2708122.05,Agreed,NA,03-Nov-2025
CALL2683,Acadia,CSA_CP2683,InitialMargin,CallReceived,8129143.18,Disputed,CSA difference,02-Dec-2025
CALL2684,Acadia,CSA_CP2684,VariationMargin,CallReceived,8636350.81,Agreed,NA,17-Jul-2024
CALL2685,Acadia,CSA_CP2685,InitialMargin,CallReceived,13029195.29,Agreed,NA,14-Nov-2025
CALL2686,Acadia,CSA_CP2686,VariationMargin,CallReceived,440232.99,Agreed,NA,30-Oct-2023
CALL2687,Acadia,CSA_CP2687,InitialMargin,CallReceived,8544082.79,Agreed,NA,30-Sep-2025
CALL2688,Acadia,CSA_CP2688,NetCashMargin,CallMade,24168772.08,Agreed,NA,04-Dec-2025
CALL2689,Acadia,CSA_CP2689,VariationMargin,CallReceived,1778643.19,Pending,NA,17-Nov-2025
CALL2690,Acadia,CSA_CP2690,NetCashMargin,CallMade,4499817.63,Agreed,NA,05-Dec-2025
CALL2691,Acadia,CSA_CP2691,VariationMargin,CallMade,1456063.57,Agreed,NA,05-Dec-2025
CALL2692,Acadia,CSA_CP2692,InitialMargin,CallReceived,2226379.41,Disputed,Valuation difference,17-Nov-2025
CALL2693,Acadia,CSA_CP2693,NetCashMargin,CallReceived,28084805.9,Agreed,NA,14-Nov-2025
CALL2694,Acadia,CSA_CP2694,NetCashMargin,CallReceived,11246379.89,Agreed,NA,03-Nov-2025
CALL2695,Acadia,CSA_CP2695,NetCashMargin,CallMade,12864156.01,Agreed,NA,11-Nov-2025
CALL2696,Acadia,CSA_CP2696,VariationMargin,CallReceived,11278342.11,Agreed,NA,24-Nov-2025
CALL2697,Acadia,CSA_CP2697,InitialMargin,CallMade,9721563.9,Agreed,NA,04-Dec-2025
CALL2698,Acadia,CSA_CP2698,InitialMargin,CallMade,14418116.7,Agreed,NA,21-Nov-2025
CALL2699,Acadia,CSA_CP2699,VariationMargin,CallMade,8177588.13,Agreed,NA,27-Nov-2025
CALL2700,Acadia,CSA_CP2700,InitialMargin,CallMade,20510847.79,Agreed,NA,10-Nov-2025
CALL2701,Acadia,CSA_CP2701,InitialMargin,CallMade,23366893.04,Agreed,NA,04-Dec-2025
CALL2702,Acadia,CSA_CP2702,NetCashMargin,CallMade,1525316.17,Agreed,NA,07-Nov-2025
CALL2703,Acadia,CSA_CP2703,VariationMargin,CallReceived,3980978.06,Agreed,NA,02-Dec-2025
CALL2704,Acadia,CSA_CP2704,InitialMargin,CallMade,7697834.48,Agreed,NA,13-Nov-2025
CALL2705,Acadia,CSA_CP2705,InitialMargin,CallMade,5101213.09,Agreed,NA,06-Nov-2025
CALL2706,Acadia,CSA_CP2706,VariationMargin,CallReceived,3192697.88,Agreed,NA,05-Jul-2024
CALL2707,Acadia,CSA_CP2707,VariationMargin,CallMade,2351650.7,Agreed,NA,12-Nov-2025
CALL2708,Acadia,CSA_CP2708,InitialMargin,CallMade,23028173.75,Disputed,CSA difference,11-Nov-2025
CALL2709,Acadia,CSA_CP2709,InitialMargin,CallReceived,21231962.62,Agreed,NA,03-Dec-2025
CALL2710,Acadia,CSA_CP2710,VariationMargin,CallReceived,9299977.96,Agreed,NA,25-Nov-2025
CALL2711,Acadia,CSA_CP2711,InitialMargin,CallReceived,21483526.3,Agreed,NA,19-Nov-2025
CALL2712,Acadia,CSA_CP2712,VariationMargin,CallReceived,5684669.81,Agreed,NA,27-Nov-2025
CALL2713,Acadia,CSA_CP2713,VariationMargin,CallReceived,10036612.96,Agreed,NA,24-Nov-2025
CALL2714,Acadia,CSA_CP2714,InitialMargin,CallReceived,22823019.17,Agreed,NA,12-Nov-2025
CALL2715,Manual,CSA_CP2715,VariationMargin,CallMade,17142899.14,Agreed,NA,04-Dec-2025
CALL2716,Acadia,CSA_CP2716,InitialMargin,CallReceived,5697608.13,Agreed,NA,04-Nov-2025
CALL2717,Acadia,CSA_CP2717,VariationMargin,CallReceived,30727563.55,Agreed,NA,02-Dec-2025
CALL2718,Acadia,CSA_CP2718,VariationMargin,CallReceived,11796042.24,Agreed,NA,09-Apr-2024
CALL2719,Acadia,CSA_CP2719,InitialMargin,CallMade,7558717.21,Agreed,NA,27-Oct-2025
CALL2720,Acadia,CSA_CP2720,VariationMargin,CallMade,5481273.26,Agreed,NA,08-Aug-2024
CALL2721,Acadia,CSA_CP2721,VariationMargin,CallReceived,4611014.04,Agreed,NA,14-Apr-2023
CALL2722,Acadia,CSA_CP2722,VariationMargin,CallMade,2494771.6,Agreed,NA,17-Nov-2025
CALL2723,Acadia,CSA_CP2723,InitialMargin,CallReceived,8489543.07,Agreed,NA,03-Sep-2024
CALL2724,Acadia,CSA_CP2724,NetCashMargin,CallReceived,12882110.59,Agreed,NA,26-Nov-2025
CALL2725,Acadia,CSA_CP2725,NetCashMargin,CallMade,4869089.9,Challenged,Valuation difference,17-Nov-2025
CALL2726,Acadia,CSA_CP2726,VariationMargin,CallReceived,7704649.09,Agreed,NA,27-Jan-2025
CALL2727,Acadia,CSA_CP2727,VariationMargin,CallReceived,16105134.67,Agreed,NA,31-Mar-2025
CALL2728,Acadia,CSA_CP2728,VariationMargin,CallReceived,23474859.99,Agreed,NA,15-Nov-2024
CALL2729,Acadia,CSA_CP2729,VariationMargin,CallMade,24025091.73,Agreed,NA,13-Nov-2025
CALL2730,Acadia,CSA_CP2730,NetCashMargin,CallMade,17378682.51,Agreed,NA,04-Nov-2025
CALL2731,Acadia,CSA_CP2731,InitialMargin,CallMade,22240492.22,Agreed,NA,23-Apr-2025
CALL2732,Acadia,CSA_CP2732,InitialMargin,CallReceived,3602079.75,Disputed,Trade Difference,19-Nov-2025
CALL2733,Acadia,CSA_CP2733,VariationMargin,CallMade,1489381.44,Agreed,NA,03-Jan-2024
CALL2734,Acadia,CSA_CP2734,InitialMargin,CallMade,8913047.89,Agreed,NA,11-Nov-2025
CALL2735,Acadia,CSA_CP2735,NetCashMargin,CallMade,925238.72,Agreed,NA,04-Dec-2025
CALL2736,Acadia,CSA_CP2736,VariationMargin,CallMade,15336643.28,Disputed,CSA difference,06-Nov-2025
CALL2737,Acadia,CSA_CP2737,VariationMargin,CallMade,11144821.89,Agreed,NA,17-Nov-2023
CALL2738,Acadia,CSA_CP2738,VariationMargin,CallReceived,13494470.05,Agreed,NA,06-Apr-2023
CALL2739,Acadia,CSA_CP2739,InitialMargin,CallMade,18950262.8,Agreed,NA,05-Dec-2025
CALL2740,Acadia,CSA_CP2740,InitialMargin,CallReceived,8001183.32,Agreed,NA,18-Nov-2025
CALL2741,Acadia,CSA_CP2741,VariationMargin,CallMade,23735957.75,Agreed,NA,14-Nov-2025
CALL2742,Acadia,CSA_CP2742,InitialMargin,CallReceived,30145575.07,Disputed,Valuation difference,05-Dec-2025
CALL2743,Acadia,CSA_CP2743,VariationMargin,CallMade,45013300.51,Agreed,NA,14-Nov-2025
CALL2744,Acadia,CSA_CP2744,VariationMargin,CallReceived,3908651.02,Agreed,NA,11-Nov-2025
CALL2745,Acadia,CSA_CP2745,InitialMargin,CallReceived,5756439.22,Pending,NA,20-Nov-2025
CALL2746,Acadia,CSA_CP2746,VariationMargin,CallReceived,1076858.13,Agreed,NA,21-Nov-2025
CALL2747,Acadia,CSA_CP2747,VariationMargin,CallReceived,6936349.06,Agreed,NA,08-Jan-2025
CALL2748,Acadia,CSA_CP2748,InitialMargin,CallReceived,4005779.54,Pending,NA,26-Nov-2025
CALL2749,Acadia,CSA_CP2749,InitialMargin,CallReceived,20885511.89,Disputed,Valuation difference,12-Nov-2025
CALL2750,Acadia,CSA_CP2750,InitialMargin,CallReceived,14302636.35,Agreed,NA,05-Nov-2025
CALL2751,Acadia,CSA_CP2751,VariationMargin,CallReceived,11637512.95,Agreed,NA,17-Apr-2025
CALL2752,Acadia,CSA_CP2752,VariationMargin,CallMade,3468297.5,Agreed,NA,07-Nov-2025
CALL2753,Acadia,CSA_CP2753,InitialMargin,CallMade,20580217.06,Agreed,NA,07-Nov-2025
CALL2754,Acadia,CSA_CP2754,InitialMargin,CallReceived,8750795.2,Agreed,NA,19-Nov-2025
CALL2755,Acadia,CSA_CP2755,VariationMargin,CallMade,8356673.12,Pending,NA,04-Nov-2025
CALL2756,Acadia,CSA_CP2756,VariationMargin,CallReceived,15945314.08,Agreed,NA,02-Dec-2025
CALL2757,Acadia,CSA_CP2757,VariationMargin,CallMade,23190829.62,Agreed,NA,11-Nov-2025
CALL2758,Acadia,CSA_CP2758,VariationMargin,CallReceived,2666786.69,Agreed,NA,14-Nov-2025
CALL2759,Acadia,CSA_CP2759,VariationMargin,CallMade,27875608.77,Agreed,NA,19-Nov-2025
CALL2760,Acadia,CSA_CP2760,VariationMargin,CallReceived,27228951.77,Agreed,NA,31-Jan-2023
CALL2761,Acadia,CSA_CP2761,InitialMargin,CallReceived,2692789.04,Agreed,NA,27-Nov-2025
CALL2762,Acadia,CSA_CP2762,InitialMargin,CallReceived,17889280.65,Pending,NA,22-Oct-2025
CALL2763,Acadia,CSA_CP2763,VariationMargin,CallMade,16274122.41,Pending,NA,25-Nov-2025
CALL2764,Acadia,CSA_CP2764,VariationMargin,CallReceived,8986983.05,Agreed,NA,17-Nov-2025
CALL2765,Acadia,CSA_CP2765,VariationMargin,CallReceived,4069317.95,Agreed,NA,01-Dec-2025
CALL2766,Acadia,CSA_CP2766,InitialMargin,CallReceived,10052042.54,Agreed,NA,05-Nov-2025
CALL2767,Acadia,CSA_CP2767,NetCashMargin,CallMade,17286094.13,Agreed,NA,01-Feb-2023
CALL2768,Acadia,CSA_CP2768,InitialMargin,CallMade,1253135.6,Agreed,NA,24-Nov-2025
CALL2769,Acadia,CSA_CP2769,VariationMargin,CallReceived,6442082.77,Agreed,NA,02-Dec-2025
CALL2770,Acadia,CSA_CP2770,InitialMargin,CallReceived,2113246.52,Agreed,NA,05-Dec-2025
CALL2771,Acadia,CSA_CP2771,InitialMargin,CallMade,1431235.31,Disputed,Trade Difference,24-Nov-2025
CALL2772,Acadia,CSA_CP2772,InitialMargin,CallMade,23575283.97,Agreed,NA,18-Nov-2025
CALL2773,Acadia,CSA_CP2773,VariationMargin,CallReceived,14942880.46,Agreed,NA,13-Nov-2025
CALL2774,Acadia,CSA_CP2774,VariationMargin,CallReceived,1657548.65,Agreed,NA,03-Nov-2025
CALL2775,Acadia,CSA_CP2775,VariationMargin,CallReceived,18079117.31,Challenged,Timing differnce,12-Nov-2025
CALL2776,Acadia,CSA_CP2776,VariationMargin,CallMade,6107629.54,Challenged,CSA difference,11-Nov-2025
CALL2777,Acadia,CSA_CP2777,NetCashMargin,CallMade,19380574.49,Agreed,NA,12-Nov-2025
CALL2778,Acadia,CSA_CP2778,InitialMargin,CallMade,5064048.25,Agreed,NA,05-Nov-2025
CALL2779,Acadia,CSA_CP2779,InitialMargin,CallReceived,14110843.13,Agreed,NA,01-Mar-2024
CALL2780,Acadia,CSA_CP2780,InitialMargin,CallReceived,10226001.76,Agreed,NA,10-Feb-2023
CALL2781,Acadia,CSA_CP2781,VariationMargin,CallReceived,24069560.17,Disputed,Trade Difference,11-Nov-2025
CALL2782,Acadia,CSA_CP2782,InitialMargin,CallReceived,15282337.33,Challenged,Trade Difference,10-Nov-2025
CALL2783,Acadia,CSA_CP2783,VariationMargin,CallReceived,670614.1,Agreed,NA,17-Nov-2025
CALL2784,Acadia,CSA_CP2784,InitialMargin,CallMade,27762668.95,Agreed,NA,25-Nov-2025
CALL2785,Acadia,CSA_CP2785,VariationMargin,CallReceived,23426518.42,Pending,NA,17-Apr-2024
CALL2786,Acadia,CSA_CP2786,InitialMargin,CallMade,4711372.29,Agreed,NA,05-Jun-2025
CALL2787,Manual,CSA_CP2787,InitialMargin,CallMade,21056812.88,Agreed,NA,06-Nov-2025
CALL2788,Acadia,CSA_CP2788,VariationMargin,CallMade,19280360.0,Disputed,Trade Difference,05-Nov-2025
CALL2789,Acadia,CSA_CP2789,VariationMargin,CallReceived,15505732.52,Agreed,NA,11-Nov-2025
CALL2790,Acadia,CSA_CP2790,VariationMargin,CallReceived,23226496.92,Agreed,NA,19-Nov-2025
CALL2791,Acadia,CSA_CP2791,VariationMargin,CallMade,12098883.68,Agreed,NA,02-Dec-2025
CALL2792,Manual,CSA_CP2792,VariationMargin,CallReceived,5947906.74,Agreed,NA,04-Dec-2025
CALL2793,Acadia,CSA_CP2793,InitialMargin,CallReceived,12106542.02,Pending,NA,19-Nov-2025
CALL2794,Acadia,CSA_CP2794,InitialMargin,CallMade,6036235.16,Agreed,NA,25-Nov-2025
CALL2795,Acadia,CSA_CP2795,VariationMargin,CallMade,4126502.31,Agreed,NA,01-Apr-2025
CALL2796,Acadia,CSA_CP2796,InitialMargin,CallMade,4804324.84,Pending,NA,24-Jul-2025
CALL2797,Acadia,CSA_CP2797,VariationMargin,CallMade,2474052.61,Agreed,NA,04-Nov-2025
CALL2798,Acadia,CSA_CP2798,VariationMargin,CallReceived,7992499.87,Agreed,NA,05-Dec-2025
CALL2799,Acadia,CSA_CP2799,VariationMargin,CallReceived,9398504.45,Agreed,NA,10-Dec-2024
CALL2800,Acadia,CSA_CP2800,InitialMargin,CallReceived,1648260.62,Agreed,NA,03-Dec-2025
CALL2801,Acadia,CSA_CP2801,VariationMargin,CallMade,1146260.47,Agreed,NA,06-Nov-2025
CALL2802,Acadia,CSA_CP2802,VariationMargin,CallMade,4520234.32,Agreed,NA,04-Nov-2025
CALL2803,Acadia,CSA_CP2803,InitialMargin,CallReceived,26784267.38,Challenged,CSA difference,27-Nov-2025
CALL2804,Acadia,CSA_CP2804,VariationMargin,CallMade,25623885.57,Pending,NA,02-Dec-2025
CALL2805,Acadia,CSA_CP2805,VariationMargin,CallMade,2154592.91,Agreed,NA,13-Nov-2025
CALL2806,Acadia,CSA_CP2806,VariationMargin,CallMade,30640756.86,Pending,NA,11-Nov-2025
CALL2807,Acadia,CSA_CP2807,InitialMargin,CallMade,12108503.77,Agreed,NA,11-Nov-2025
CALL2808,Acadia,CSA_CP2808,InitialMargin,CallMade,697935.84,Agreed,NA,20-Nov-2025
CALL2809,Acadia,CSA_CP2809,VariationMargin,CallMade,12026642.64,Agreed,NA,01-Dec-2025
CALL2810,Acadia,CSA_CP2810,VariationMargin,CallMade,3288553.96,Challenged,Timing differnce,11-Nov-2025
CALL2811,Acadia,CSA_CP2811,InitialMargin,CallReceived,5855624.53,Challenged,CSA difference,12-Nov-2025
CALL2812,Acadia,CSA_CP2812,VariationMargin,CallReceived,4078624.48,Agreed,NA,20-Mar-2025
CALL2813,Acadia,CSA_CP2813,InitialMargin,CallMade,12491462.32,Agreed,NA,28-Nov-2025
CALL2814,Acadia,CSA_CP2814,VariationMargin,CallReceived,19863545.62,Agreed,NA,04-Dec-2025
CALL2815,Acadia,CSA_CP2815,VariationMargin,CallReceived,3054608.58,Agreed,NA,25-Jun-2025
CALL2816,Acadia,CSA_CP2816,InitialMargin,CallMade,18964086.86,Agreed,NA,03-Dec-2025
CALL2817,Acadia,CSA_CP2817,VariationMargin,CallMade,5207449.89,Agreed,NA,13-Nov-2025
CALL2818,Acadia,CSA_CP2818,VariationMargin,CallReceived,28260200.48,Agreed,NA,06-Nov-2025
CALL2819,Acadia,CSA_CP2819,VariationMargin,CallReceived,13710967.61,Disputed,CSA difference,05-Nov-2025
CALL2820,Acadia,CSA_CP2820,VariationMargin,CallReceived,12983804.31,Challenged,CSA difference,03-Nov-2025
CALL2821,Acadia,CSA_CP2821,VariationMargin,CallReceived,19446752.58,Agreed,NA,25-Nov-2025
CALL2822,Acadia,CSA_CP2822,VariationMargin,CallReceived,37685601.19,Agreed,NA,05-Nov-2025
CALL2823,Acadia,CSA_CP2823,VariationMargin,CallMade,10411725.78,Agreed,NA,03-Nov-2025
CALL2824,Acadia,CSA_CP2824,InitialMargin,CallMade,16439051.89,Agreed,NA,24-Nov-2025
CALL2825,Acadia,CSA_CP2825,VariationMargin,CallMade,4790773.43,Pending,NA,26-Nov-2025
CALL2826,Acadia,CSA_CP2826,VariationMargin,CallReceived,17640154.53,Challenged,CSA difference,21-Nov-2025
CALL2827,Acadia,CSA_CP2827,InitialMargin,CallReceived,6259800.28,Agreed,NA,02-Dec-2025
CALL2828,Manual,CSA_CP2828,VariationMargin,CallMade,8547117.61,Agreed,NA,17-Nov-2025
CALL2829,Acadia,CSA_CP2829,InitialMargin,CallReceived,30877683.96,Agreed,NA,03-Nov-2025
CALL2830,Acadia,CSA_CP2830,InitialMargin,CallMade,5171818.85,Agreed,NA,20-Nov-2025
CALL2831,Acadia,CSA_CP2831,VariationMargin,CallMade,25817435.04,Agreed,NA,10-Nov-2025
CALL2832,Acadia,CSA_CP2832,InitialMargin,CallMade,7041613.88,Pending,NA,25-Nov-2025
CALL2833,Manual,CSA_CP2833,VariationMargin,CallMade,2435942.84,Agreed,NA,17-Nov-2025
CALL2834,Acadia,CSA_CP2834,InitialMargin,CallReceived,4435155.04,Pending,NA,25-Nov-2025
CALL2835,Acadia,CSA_CP2835,VariationMargin,CallReceived,21472363.84,Agreed,NA,17-Nov-2025
CALL2836,Acadia,CSA_CP2836,InitialMargin,CallReceived,1452455.59,Agreed,NA,03-Nov-2025
CALL2837,Acadia,CSA_CP2837,InitialMargin,CallReceived,12961939.21,Agreed,NA,26-Nov-2025
CALL2838,Acadia,CSA_CP2838,VariationMargin,CallReceived,29736968.43,Agreed,NA,10-Nov-2025
CALL2839,Acadia,CSA_CP2839,VariationMargin,CallReceived,8238861.88,Disputed,Trade Difference,18-Dec-2023
CALL2840,Acadia,CSA_CP2840,InitialMargin,CallMade,4799332.4,Disputed,Timing differnce,05-Apr-2023
CALL2841,Acadia,CSA_CP2841,VariationMargin,CallReceived,19240197.5,Agreed,NA,20-Nov-2025
CALL2842,Acadia,CSA_CP2842,VariationMargin,CallReceived,16732536.45,Agreed,NA,04-Nov-2024
CALL2843,Acadia,CSA_CP2843,VariationMargin,CallReceived,20122624.45,Agreed,NA,24-Nov-2025
CALL2844,Acadia,CSA_CP2844,VariationMargin,CallReceived,17065480.65,Agreed,NA,16-Nov-2023
CALL2845,Acadia,CSA_CP2845,VariationMargin,CallReceived,5805465.13,Agreed,NA,26-Nov-2025
CALL2846,Acadia,CSA_CP2846,VariationMargin,CallReceived,225044.84,Agreed,NA,05-Nov-2025
CALL2847,Acadia,CSA_CP2847,VariationMargin,CallReceived,1950855.14,Challenged,Timing differnce,04-Dec-2025
CALL2848,Acadia,CSA_CP2848,VariationMargin,CallMade,14359963.95,Pending,NA,14-Nov-2025
CALL2849,Acadia,CSA_CP2849,InitialMargin,CallMade,18525225.37,Agreed,NA,06-Nov-2025
CALL2850,Acadia,CSA_CP2850,VariationMargin,CallReceived,650489.06,Agreed,NA,19-Nov-2025
CALL2851,Acadia,CSA_CP2851,InitialMargin,CallMade,13618872.9,Agreed,NA,10-Mar-2023
CALL2852,Acadia,CSA_CP2852,InitialMargin,CallMade,21978158.32,Pending,NA,24-Nov-2025
CALL2853,Manual,CSA_CP2853,VariationMargin,CallReceived,31470354.06,Disputed,Valuation difference,26-Aug-2024
CALL2854,Acadia,CSA_CP2854,VariationMargin,CallReceived,35456216.94,Agreed,NA,27-Nov-2025
CALL2855,Acadia,CSA_CP2855,VariationMargin,CallReceived,16936182.13,Agreed,NA,05-Nov-2025
CALL2856,Acadia,CSA_CP2856,NetCashMargin,CallMade,17975811.3,Agreed,NA,26-Nov-2025
CALL2857,Acadia,CSA_CP2857,InitialMargin,CallMade,32575242.65,Pending,NA,15-Apr-2025
CALL2858,Acadia,CSA_CP2858,InitialMargin,CallReceived,9994719.81,Agreed,NA,11-Nov-2025
CALL2859,Acadia,CSA_CP2859,InitialMargin,CallMade,1005105.44,Agreed,NA,12-Nov-2025
CALL2860,Acadia,CSA_CP2860,InitialMargin,CallReceived,7733485.55,Pending,NA,03-Nov-2025
CALL2861,Acadia,CSA_CP2861,NetCashMargin,CallMade,4685704.57,Agreed,NA,01-Dec-2025
CALL2862,Acadia,CSA_CP2862,InitialMargin,CallMade,11436332.4,Agreed,NA,03-Dec-2025
CALL2863,Acadia,CSA_CP2863,NetCashMargin,CallReceived,2672939.52,Agreed,NA,03-Dec-2025
CALL2864,Acadia,CSA_CP2864,VariationMargin,CallReceived,2406546.15,Challenged,Timing differnce,17-Nov-2025
CALL2865,Acadia,CSA_CP2865,InitialMargin,CallMade,6622126.09,Challenged,Timing differnce,03-Dec-2025
CALL2866,Acadia,CSA_CP2866,InitialMargin,CallMade,1145531.05,Agreed,NA,11-Nov-2025
CALL2867,Acadia,CSA_CP2867,NetCashMargin,CallReceived,28477603.68,Agreed,NA,07-Nov-2025
CALL2868,Acadia,CSA_CP2868,InitialMargin,CallReceived,4691156.14,Agreed,NA,02-Feb-2024
CALL2869,Acadia,CSA_CP2869,VariationMargin,CallMade,8171555.38,Challenged,Trade Difference,07-Sep-2023
CALL2870,Acadia,CSA_CP2870,InitialMargin,CallReceived,30532734.24,Agreed,NA,01-Dec-2025
CALL2871,Manual,CSA_CP2871,InitialMargin,CallMade,12695190.75,Agreed,NA,01-Dec-2025
CALL2872,Acadia,CSA_CP2872,NetCashMargin,CallReceived,465874.01,Pending,NA,03-Dec-2025
CALL2873,Manual,CSA_CP2873,InitialMargin,CallMade,26280179.01,Agreed,NA,25-Nov-2025
CALL2874,Acadia,CSA_CP2874,InitialMargin,CallMade,18401858.29,Agreed,NA,10-Nov-2025
CALL2875,Acadia,CSA_CP2875,InitialMargin,CallMade,7576498.06,Agreed,NA,05-Dec-2025
CALL2876,Acadia,CSA_CP2876,VariationMargin,CallMade,3432598.96,Challenged,Trade Difference,28-Nov-2025
CALL2877,Acadia,CSA_CP2877,VariationMargin,CallReceived,15268957.39,Challenged,Trade Difference,06-Nov-2025
CALL2878,Acadia,CSA_CP2878,InitialMargin,CallReceived,21100401.61,Agreed,NA,12-Nov-2025
CALL2879,Acadia,CSA_CP2879,VariationMargin,CallMade,21300558.19,Agreed,NA,14-Nov-2025
CALL2880,Acadia,CSA_CP2880,VariationMargin,CallMade,10791188.63,Agreed,NA,26-Feb-2024
CALL2881,Acadia,CSA_CP2881,VariationMargin,CallMade,3808437.95,Disputed,CSA difference,04-Jan-2023
CALL2882,Acadia,CSA_CP2882,VariationMargin,CallMade,26580874.04,Agreed,NA,05-May-2025
CALL2883,Acadia,CSA_CP2883,VariationMargin,CallReceived,6317195.58,Disputed,Valuation difference,28-Nov-2025
CALL2884,Acadia,CSA_CP2884,InitialMargin,CallMade,12213013.04,Disputed,Trade Difference,11-Nov-2025
CALL2885,Acadia,CSA_CP2885,VariationMargin,CallMade,11327889.35,Agreed,NA,30-Jun-2025
CALL2886,Acadia,CSA_CP2886,VariationMargin,CallReceived,11533375.29,Pending,NA,14-Nov-2024
CALL2887,Acadia,CSA_CP2887,VariationMargin,CallMade,1036309.63,Agreed,NA,07-Nov-2025
CALL2888,Acadia,CSA_CP2888,InitialMargin,CallMade,1927079.49,Agreed,NA,05-Nov-2025
CALL2889,Acadia,CSA_CP2889,VariationMargin,CallMade,17534014.27,Pending,NA,27-Nov-2025
CALL2890,Acadia,CSA_CP2890,InitialMargin,CallReceived,12948340.65,Disputed,CSA difference,24-Nov-2025
CALL2891,Acadia,CSA_CP2891,VariationMargin,CallMade,6075951.17,Agreed,NA,28-Nov-2025
CALL2892,Acadia,CSA_CP2892,VariationMargin,CallReceived,3564406.67,Agreed,NA,17-Nov-2025
CALL2893,Acadia,CSA_CP2893,InitialMargin,CallReceived,400662.63,Agreed,NA,03-Nov-2025
