Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Buy_sell,Trade_quantity,Trade_currency,Price,Gross_amount,Gross_amount_USD,Net_amount,Fees_commission,Execution_venue,Order_type,Trade_status,Settlement_status,Settlement_type,Trade_capture_stp,Settlement_stp,Legal_entity,Portfolio_strategy
EQT9457,Bloomberg,18-Apr-2024,18-Apr-2024,18-Apr-2024,Y,20-Apr-2024,CUST009457,Udarsh Krish Pub Ltd Company,OTC,Nicole Cole Non-Banking Fin Co,Credit-LON,Equity,Cash Equity,Buy,30953,USD,328.01,10152987.63,10152987.63,10152987.63,50764.94,OTC,Market,New,Y,Physical,N,Y,BKUS,Rebalance
EQT9458,Kondorplus,04-Jan-2023,04-Jan-2023,04-Jan-2023,Y,06-Jan-2023,CUST009458,Lakshit Dutt Finance Company,Broker,Krishna Narang Brokers Ltd,Credit-NY,Equity,Cash Equity,Sell,84711,USD,420.87,35652361.62,35652361.62,35652361.62,178261.81,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT9459,Bloomberg,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2025,CUST009459,Lisa Brennan Pvt Ltd Company,OTC,Tyler Gillespie Pub Ltd Company,Equity-LON,Equity,Cash Equity,Buy,150092,USD,289.74,43488042.35,43488042.35,43488042.35,217440.21,OTC,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9460,Bacardi,23-Aug-2024,23-Aug-2024,23-Aug-2024,Y,25-Aug-2024,CUST009460,Lila Ramaswamy Banking Ltd,OTC,Rohan Aggarwal Banking Ltd,Equity-LON,Equity,Cash Equity,Sell,110752,EUR,331.75,36742650.74,40416915.82,36742650.74,183713.25,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9461,Kondorplus,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Nov-2025,CUST009461,Anamika Sankaran Pub Ltd Company,Broker,Aarini Warrior Pvt Ltd Company,Credit-HK,Equity,Cash Equity,Buy,94709,USD,408.5,38688776.26,38688776.26,38688776.26,193443.88,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9462,Kondorplus,01-Dec-2023,01-Dec-2023,01-Dec-2023,Y,03-Dec-2023,CUST009462,Sarah Crawford Non-Banking Fin Co,CCP,Laura Mitchell Non-Banking Fin Co,Credit-NY,Equity,Cash Equity,Sell,19674,EUR,405.5,7978140.83,8775954.92,7978140.83,79781.41,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT9463,Kondorplus,09-Jan-2024,09-Jan-2024,09-Jan-2024,Y,11-Jan-2024,CUST009463,Anirudh Toor Finance Company,OTC,Finn Narain Brokers Ltd,FixedIncome-HK,Equity,Cash Equity,Buy,421142,EUR,167.96,70734226.7,77807649.37,70734226.7,353671.13,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT9464,Kondorplus,16-Sep-2025,16-Sep-2025,16-Sep-2025,Y,18-Sep-2025,CUST009464,Robert Lewis Pub Ltd Company,OTC,Leela Gade Brokers Ltd,Credit-LON,Equity,Cash Equity,Buy,122716,USD,311.68,38248864.41,38248864.41,38248864.41,191244.32,OTC,Limit,New,N,Physical,Y,Y,BKUS,Diversify
EQT9465,Bloomberg,11-Aug-2025,11-Aug-2025,11-Aug-2025,Y,13-Aug-2025,CUST009465,Ira Oak Mutual Fund,Broker,Gautam Mistry Pub Ltd Company,FixedIncome-NY,Equity,Cash Equity,Sell,212011,USD,339.95,72073079.62,72073079.62,72073079.62,720730.8,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9466,Kondorplus,17-Feb-2023,17-Feb-2023,17-Feb-2023,Y,19-Feb-2023,CUST009466,Harish Radhakrishnan Pvt Ltd Company,CCP,Ekta Saini Non-Banking Fin Co,FixedIncome-HK,Equity,Cash Equity,Buy,1036798,USD,85.5,88646163.76,88646163.76,88646163.76,886461.64,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT9467,Bloomberg,28-Jun-2023,28-Jun-2023,28-Jun-2023,Y,30-Jun-2023,CUST009467,Dr Fiona Fisher Banking Ltd,OTC,Andrea Crawford Mutual Fund,Credit-HK,Equity,Cash Equity,Buy,266282,GBP,237.42,63220431.36,79025539.2,63220431.36,632204.31,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT9468,Kondorplus,18-Jun-2025,18-Jun-2025,18-Jun-2025,Y,20-Jun-2025,CUST009468,Joshua Moore Banking Ltd,OTC,Dr Bryan Patel Mutual Fund,Credit-HK,Equity,Cash Equity,Sell,304098,USD,136.87,41623009.07,41623009.07,41623009.07,416230.09,OTC,Market,New,N,Physical,Y,Y,BKUS,Passive
EQT9469,Bloomberg,04-Jan-2023,04-Jan-2023,04-Jan-2023,Y,06-Jan-2023,CUST009469,Alicia Moore Finance Company,Broker,Meghana Nayar Brokers Ltd,Equity-NY,Equity,Cash Equity,Sell,184230,USD,484.62,89280964.79,89280964.79,89280964.79,892809.65,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9470,Kondorplus,12-Nov-2024,12-Nov-2024,12-Nov-2024,Y,14-Nov-2024,CUST009470,Pranit Krishnamurthy Pvt Ltd Company,CCP,Ashley Skinner Pub Ltd Company,Credit-HK,Equity,Cash Equity,Buy,92412,USD,196.02,18114780.96,18114780.96,18114780.96,90573.9,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9471,Bacardi,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2025,CUST009471,Jeffrey Watkins Non-Banking Fin Co,CCP,Ms Ashleigh Rose Non-Banking Fin Co,Forex-LON,Equity,Cash Equity,Buy,4185,USD,484.36,2027524.11,2027524.11,2027524.11,10137.62,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9472,Kondorplus,17-Apr-2024,17-Apr-2024,17-Apr-2024,Y,19-Apr-2024,CUST009472,Ms Debra Ali Mutual Fund,Broker,Douglas Knapp Non-Banking Fin Co,Forex-LON,Equity,Cash Equity,Sell,73595,USD,495.78,36487646.09,36487646.09,36487646.09,364876.46,Exchange,Limit,New,N,Physical,Y,Y,BKUS,Passive
EQT9473,Bacardi,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Nov-2025,CUST009473,Karen Floyd Pub Ltd Company,CCP,Vincent Poole Pvt Ltd Company,Equity-NY,Equity,Cash Equity,Sell,719360,USD,119.73,86130451.35,86130451.35,86130451.35,861304.51,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT9474,Bacardi,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,12-Nov-2025,CUST009474,David Curry Non-Banking Fin Co,CCP,Leslie Johnson Finance Company,FixedIncome-HK,Equity,Cash Equity,Sell,896124,USD,66.85,59906212.29,59906212.29,59906212.29,299531.06,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT9475,Bloomberg,04-Mar-2025,04-Mar-2025,04-Mar-2025,Y,06-Mar-2025,CUST009475,Alicia Mccormick Mutual Fund,Broker,Luis Sandoval Pub Ltd Company,Forex-LON,Equity,Cash Equity,Buy,64691,USD,449.48,29077538.92,29077538.92,29077538.92,145387.69,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT9476,Bloomberg,21-Oct-2025,21-Oct-2025,21-Oct-2025,Y,23-Oct-2025,CUST009476,Chad Pratt Brokers Ltd,OTC,Kayla Gomez Pub Ltd Company,Credit-LON,Equity,Cash Equity,Buy,139205,USD,108.09,15046861.01,15046861.01,15046861.01,150468.61,OTC,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT9477,Bloomberg,27-Oct-2023,27-Oct-2023,27-Oct-2023,Y,29-Oct-2023,CUST009477,James Turner Banking Ltd,Broker,Tina Holland Mutual Fund,Credit-LON,Equity,Cash Equity,Buy,133619,EUR,212.07,28336621.92,31170284.11,28336621.92,283366.22,MTF,Limit,Cancelled,Y,Physical,Y,Y,BKUS,Passive
EQT9478,Kondorplus,12-Feb-2024,12-Feb-2024,12-Feb-2024,Y,14-Feb-2024,CUST009478,Baljiwan Mallick Pvt Ltd Company,Broker,Dalton Jones Pvt Ltd Company,Credit-HK,Equity,Cash Equity,Buy,46349,USD,370.48,17171703.3,17171703.3,17171703.3,171717.03,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT9479,Kondorplus,18-Aug-2025,18-Aug-2025,18-Aug-2025,Y,20-Aug-2025,CUST009479,James Morris Non-Banking Fin Co,OTC,Kimberly Ray Non-Banking Fin Co,Forex-LON,Equity,Cash Equity,Buy,203361,EUR,147.47,29989985.29,32988983.82,29989985.29,149949.93,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9480,Bacardi,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2025,CUST009480,Tracy Hanson Mutual Fund,OTC,Daniel Jones Pub Ltd Company,Forex-HK,Equity,Cash Equity,Sell,130189,USD,485.26,63175513.63,63175513.63,63175513.63,315877.57,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9481,Kondorplus,10-Jan-2024,10-Jan-2024,10-Jan-2024,Y,12-Jan-2024,CUST009481,Qadim Sule Finance Company,CCP,Mark Booker Brokers Ltd,Forex-HK,Equity,Cash Equity,Buy,491764,USD,91.82,45154473.18,45154473.18,45154473.18,225772.37,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9482,Bacardi,13-Oct-2023,13-Oct-2023,13-Oct-2023,Y,15-Oct-2023,CUST009482,Teresa Andersen Mutual Fund,Broker,Baghyawati Naik Pvt Ltd Company,Credit-LON,Equity,Cash Equity,Buy,217260,EUR,254.17,55220785.72,60742864.29,55220785.72,276103.93,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9483,Bacardi,08-Feb-2023,08-Feb-2023,08-Feb-2023,Y,10-Feb-2023,CUST009483,Aarush Bhalla Mutual Fund,Broker,Aahana Kanda Mutual Fund,Equity-HK,Equity,Cash Equity,Sell,89005,USD,148.95,13257805.86,13257805.86,13257805.86,66289.03,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT9484,Kondorplus,14-Nov-2023,14-Nov-2023,14-Nov-2023,Y,16-Nov-2023,CUST009484,Brittney Andrade Pvt Ltd Company,Broker,Jyoti Halder Pvt Ltd Company,FixedIncome-NY,Equity,Cash Equity,Buy,1279145,USD,52.24,66818208.04,66818208.04,66818208.04,334091.04,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT9485,Bacardi,11-Jun-2025,11-Jun-2025,11-Jun-2025,Y,13-Jun-2025,CUST009485,Daksh Manne Mutual Fund,Broker,Vanessa Wilkinson Brokers Ltd,FixedIncome-HK,Equity,Cash Equity,Buy,58190,USD,466.37,27138809.41,27138809.41,27138809.41,135694.05,Exchange,Stop,New,N,Physical,Y,Y,BKUS,Passive
EQT9486,Kondorplus,20-Mar-2023,20-Mar-2023,20-Mar-2023,Y,22-Mar-2023,CUST009486,Ashley Rodriguez Brokers Ltd,CCP,Triya Chakraborty Brokers Ltd,Credit-LON,Equity,Cash Equity,Sell,113723,USD,157.02,17857112.55,17857112.55,17857112.55,178571.13,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT9487,Bacardi,29-May-2023,29-May-2023,29-May-2023,Y,31-May-2023,CUST009487,Qadim Mand Pvt Ltd Company,Broker,Yadavi Chander Non-Banking Fin Co,FixedIncome-LON,Equity,Cash Equity,Buy,345458,USD,184.4,63703038.75,63703038.75,63703038.75,637030.39,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9488,Bacardi,26-Jun-2025,26-Jun-2025,26-Jun-2025,Y,28-Jun-2025,CUST009488,Samantha Edwards Banking Ltd,Broker,Nicholas Le Mutual Fund,FixedIncome-HK,Equity,Cash Equity,Buy,127018,USD,490.2,62264374.28,62264374.28,62264374.28,311321.87,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9489,Bloomberg,10-Oct-2024,10-Oct-2024,10-Oct-2024,Y,12-Oct-2024,CUST009489,Peter Munshi Pub Ltd Company,Broker,Chakrika Wali Banking Ltd,Equity-HK,Equity,Cash Equity,Sell,110240671,INR,43.03,4743172815.73,56918073.79,4743172815.73,23715864.08,MTF,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9490,Bloomberg,11-Oct-2023,11-Oct-2023,11-Oct-2023,Y,13-Oct-2023,CUST009490,Logan Kale Finance Company,OTC,William Davis Banking Ltd,Equity-LON,Equity,Cash Equity,Sell,169658,AUD,106.66,18095915.36,11762344.98,18095915.36,180959.15,OTC,Stop,Cancelled,Y,Physical,Y,Y,BKUS,Passive
EQT9491,Kondorplus,16-May-2024,16-May-2024,16-May-2024,Y,18-May-2024,CUST009491,Scott Bailey Banking Ltd,Broker,Sean Howard Pvt Ltd Company,Equity-LON,Equity,Cash Equity,Buy,940446,USD,76.29,71749207.1,71749207.1,71749207.1,358746.04,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9492,Bloomberg,24-Dec-2024,24-Dec-2024,24-Dec-2024,Y,26-Dec-2024,CUST009492,Jessica Castro Non-Banking Fin Co,CCP,Dalbir Chopra Finance Company,Forex-HK,Equity,Cash Equity,Buy,91741,USD,496.97,45593248.53,45593248.53,45593248.53,455932.49,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT9493,Bloomberg,09-Jul-2024,09-Jul-2024,09-Jul-2024,Y,11-Jul-2024,CUST009493,Triya Shenoy Banking Ltd,Broker,Harshil Mohanty Non-Banking Fin Co,FixedIncome-NY,Equity,Cash Equity,Buy,264514,USD,347.46,91908191.01,91908191.01,91908191.01,459540.96,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT9494,Bloomberg,29-May-2024,29-May-2024,29-May-2024,Y,31-May-2024,CUST009494,Adrian Turner Pub Ltd Company,CCP,Nicole Howell-Wilkinson Pvt Ltd Company,Forex-LON,Equity,Cash Equity,Sell,685969,AUD,145.84,100042586.06,65027680.94,100042586.06,1000425.86,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9495,Kondorplus,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Nov-2025,CUST009495,Jason Talwar Banking Ltd,OTC,Christopher Sharaf Brokers Ltd,Credit-LON,Equity,Cash Equity,Sell,162918,USD,486.07,79189721.56,79189721.56,79189721.56,395948.61,OTC,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9496,Bacardi,02-Aug-2023,02-Aug-2023,02-Aug-2023,Y,04-Aug-2023,CUST009496,Tonya Cuevas Pvt Ltd Company,OTC,Kavya Handa Non-Banking Fin Co,Credit-LON,Equity,Cash Equity,Sell,185973,USD,277.2,51552039.54,51552039.54,51552039.54,257760.2,OTC,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT9497,Kondorplus,12-May-2025,12-May-2025,12-May-2025,Y,14-May-2025,CUST009497,Jerry Combs Banking Ltd,CCP,Jeanette Martinez Pvt Ltd Company,Forex-LON,Equity,Cash Equity,Sell,32113,USD,241.06,7741127.23,7741127.23,7741127.23,77411.27,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT9498,Bacardi,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2025,CUST009498,Rhonda Peterson Banking Ltd,Broker,Leslie Haynes Brokers Ltd,FixedIncome-NY,Equity,Cash Equity,Sell,80309,USD,302.71,24310301.86,24310301.86,24310301.86,121551.51,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT9499,Bloomberg,08-Nov-2023,08-Nov-2023,08-Nov-2023,Y,10-Nov-2023,CUST009499,Wishi Gole Non-Banking Fin Co,Broker,Varenya Bawa Non-Banking Fin Co,Forex-HK,Equity,Cash Equity,Sell,29423,USD,454.94,13385924.74,13385924.74,13385924.74,133859.25,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT9500,Kondorplus,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Nov-2025,CUST009500,Advaith Sundaram Pub Ltd Company,OTC,Samesh Guha Brokers Ltd,FixedIncome-LON,Equity,Cash Equity,Buy,66081,USD,416.65,27532947.51,27532947.51,27532947.51,275329.48,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT9501,Bacardi,13-Aug-2025,13-Aug-2025,13-Aug-2025,Y,15-Aug-2025,CUST009501,Declan Evans Non-Banking Fin Co,OTC,Darryl Palmer Banking Ltd,Equity-NY,Equity,Cash Equity,Sell,100017,USD,366.49,36655118.15,36655118.15,36655118.15,183275.59,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT9502,Bacardi,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Dec-2025,CUST009502,Samesh Narang Mutual Fund,Broker,Michael Schneider Pub Ltd Company,Credit-LON,Equity,Cash Equity,Buy,356994,USD,10.04,3583902.7,3583902.7,3583902.7,35839.03,MTF,Limit,New,N,Physical,Y,Y,BKUS,Diversify
EQT9503,Bacardi,08-Feb-2024,08-Feb-2024,08-Feb-2024,Y,10-Feb-2024,CUST009503,Udarsh Kota Non-Banking Fin Co,Broker,Mary Powell Mutual Fund,Equity-HK,Equity,Cash Equity,Buy,182756,USD,289.15,52844391.96,52844391.96,52844391.96,528443.92,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9504,Bloomberg,25-Nov-2025,25-Nov-2025,25-Nov-2025,N,27-Nov-2025,CUST009504,Travis Sanders Pvt Ltd Company,Broker,Reva Sampath Banking Ltd,Credit-HK,Equity,Cash Equity,Buy,175658,USD,259.59,45598444.66,45598444.66,45598444.66,455984.45,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9505,Bacardi,23-Jun-2025,23-Jun-2025,23-Jun-2025,Y,25-Jun-2025,CUST009505,Diane Black Pub Ltd Company,OTC,Ronith De Pvt Ltd Company,FixedIncome-HK,Equity,Cash Equity,Sell,315018,USD,191.78,60414876.75,60414876.75,60414876.75,302074.38,OTC,Market,New,Y,Physical,Y,N,BKUS,Passive
EQT9506,Kondorplus,19-Sep-2024,19-Sep-2024,19-Sep-2024,Y,21-Sep-2024,CUST009506,Jyoti Parmer Pub Ltd Company,OTC,Wendy Stephens Non-Banking Fin Co,FixedIncome-NY,Equity,Cash Equity,Sell,274058,USD,231.97,63572294.87,63572294.87,63572294.87,317861.47,OTC,Stop,Cancelled,Y,Physical,Y,Y,BKUS,Rebalance
EQT9507,Bloomberg,31-Mar-2023,31-Mar-2023,31-Mar-2023,Y,02-Apr-2023,CUST009507,Kelly Frost Pub Ltd Company,CCP,Julia Anderson Mutual Fund,Credit-HK,Equity,Cash Equity,Sell,322774,EUR,150.95,48722460.63,53594706.69,48722460.63,487224.61,Exchange,Market,New,N,Physical,Y,Y,BKUS,Rebalance
EQT9508,Kondorplus,30-Jan-2025,30-Jan-2025,30-Jan-2025,Y,01-Feb-2025,CUST009508,David Knight Pub Ltd Company,OTC,Nathaniel Olson Brokers Ltd,Credit-HK,Equity,Cash Equity,Buy,246330,GBP,288.67,71109044.31,88886305.39,71109044.31,711090.44,OTC,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9509,Bloomberg,03-Apr-2024,03-Apr-2024,03-Apr-2024,Y,05-Apr-2024,CUST009509,Luke Chana Non-Banking Fin Co,CCP,Kayleigh Saunders Pub Ltd Company,FixedIncome-HK,Equity,Cash Equity,Sell,40783,USD,341.16,13913380.86,13913380.86,13913380.86,69566.9,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT9510,Kondorplus,10-Apr-2025,10-Apr-2025,10-Apr-2025,Y,12-Apr-2025,CUST009510,Tami Mora Mutual Fund,Broker,Sarah Wood Pub Ltd Company,Forex-NY,Equity,Cash Equity,Buy,508249,USD,192.99,98086322.03,98086322.03,98086322.03,490431.61,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9511,Kondorplus,08-Mar-2023,08-Mar-2023,08-Mar-2023,Y,10-Mar-2023,CUST009511,Miss Julie Perry Finance Company,Broker,Karan Nagar Pub Ltd Company,Forex-HK,Equity,Cash Equity,Buy,305445,USD,117.23,35806337.12,35806337.12,35806337.12,179031.69,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9512,Bloomberg,31-Jan-2023,31-Jan-2023,31-Jan-2023,Y,02-Feb-2023,CUST009512,Mr Peter Walker Finance Company,OTC,Wazir Choudhary Mutual Fund,Equity-HK,Equity,Cash Equity,Sell,68012,CAD,343.99,23395815.07,17078945.0,23395815.07,233958.15,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT9513,Bacardi,11-May-2023,11-May-2023,11-May-2023,Y,13-May-2023,CUST009513,Owen Sant Banking Ltd,OTC,Amber Meyers Banking Ltd,FixedIncome-LON,Equity,Cash Equity,Buy,90053,USD,230.43,20750983.32,20750983.32,20750983.32,103754.92,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9514,Bloomberg,30-Nov-2023,30-Nov-2023,30-Nov-2023,Y,02-Dec-2023,CUST009514,Michael Thomas Pub Ltd Company,Broker,Lisa Farmer Mutual Fund,Forex-NY,Equity,Cash Equity,Sell,273107,USD,182.48,49836818.03,49836818.03,49836818.03,498368.18,MTF,Stop,New,Y,Physical,Y,N,BKUS,Active
EQT9515,Kondorplus,23-Sep-2024,23-Sep-2024,23-Sep-2024,Y,25-Sep-2024,CUST009515,Janice Giles-Wade Brokers Ltd,Broker,Zachary Oliver Pvt Ltd Company,FixedIncome-LON,Equity,Cash Equity,Sell,228022,GBP,125.6,28638678.12,35798347.65,28638678.12,143193.39,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9516,Bloomberg,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2025,CUST009516,Gordon Wilson Pub Ltd Company,CCP,James Perez Non-Banking Fin Co,Forex-NY,Equity,Cash Equity,Buy,179919,VEF,378.8,68154191.32,5452335.31,68154191.32,681541.91,MTF,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT9517,Bloomberg,16-Jun-2025,16-Jun-2025,16-Jun-2025,Y,18-Jun-2025,CUST009517,Advik Sagar Pvt Ltd Company,OTC,Lynn Porter Pub Ltd Company,Forex-LON,Equity,Cash Equity,Sell,33004,USD,463.69,15304112.89,15304112.89,15304112.89,153041.13,OTC,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9518,Bacardi,03-Mar-2023,03-Mar-2023,03-Mar-2023,Y,05-Mar-2023,CUST009518,Isaiah Ganguly Non-Banking Fin Co,CCP,Kelly Wheeler Banking Ltd,Credit-LON,Equity,Cash Equity,Sell,138004,USD,455.72,62891246.25,62891246.25,62891246.25,628912.46,MTF,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9519,Bloomberg,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,12-Nov-2025,CUST009519,Michael Thomas Non-Banking Fin Co,OTC,Tina Palmer Non-Banking Fin Co,Forex-HK,Equity,Cash Equity,Buy,229706,USD,13.55,3113425.98,3113425.98,3113425.98,15567.13,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT9520,Bloomberg,05-Jun-2024,05-Jun-2024,05-Jun-2024,Y,07-Jun-2024,CUST009520,Mrs Lydia Wallace Non-Banking Fin Co,Broker,Ashley Taylor Brokers Ltd,Credit-LON,Equity,Cash Equity,Sell,164980,USD,382.49,63103032.73,63103032.73,63103032.73,631030.33,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9521,Kondorplus,03-Mar-2025,03-Mar-2025,03-Mar-2025,Y,05-Mar-2025,CUST009521,Christopher Johnson Banking Ltd,Broker,Anna Vega Banking Ltd,FixedIncome-HK,Equity,Cash Equity,Buy,12698,USD,369.34,4689845.45,4689845.45,4689845.45,23449.23,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9522,Kondorplus,08-Aug-2023,08-Aug-2023,08-Aug-2023,Y,10-Aug-2023,CUST009522,Linda Leon Pub Ltd Company,CCP,Adam Fitzpatrick Pub Ltd Company,Forex-NY,Equity,Cash Equity,Sell,98758,USD,436.5,43107819.72,43107819.72,43107819.72,215539.1,MTF,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9523,Kondorplus,02-Oct-2023,02-Oct-2023,02-Oct-2023,Y,04-Oct-2023,CUST009523,Chatura Chaudhari Brokers Ltd,CCP,Dr Brian Baxter Pub Ltd Company,Credit-HK,Equity,Cash Equity,Buy,190044,USD,480.72,91359057.39,91359057.39,91359057.39,456795.29,MTF,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT9524,Bacardi,04-Oct-2024,04-Oct-2024,04-Oct-2024,Y,06-Oct-2024,CUST009524,Jasmit Gade Banking Ltd,Broker,Dr Henry Holden Brokers Ltd,Forex-LON,Equity,Cash Equity,Sell,346821,USD,137.73,47766557.54,47766557.54,47766557.54,238832.79,MTF,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9525,Kondorplus,14-Apr-2025,14-Apr-2025,14-Apr-2025,Y,16-Apr-2025,CUST009525,Wendy Powell Banking Ltd,CCP,Luke Law Brokers Ltd,FixedIncome-NY,Equity,Cash Equity,Buy,197890,USD,469.06,92822778.6,92822778.6,92822778.6,464113.89,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT9526,Bloomberg,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,23-Nov-2025,CUST009526,Simon Wright Pvt Ltd Company,OTC,Ati Bobal Banking Ltd,Forex-HK,Equity,Cash Equity,Sell,1429049,USD,62.82,89767495.75,89767495.75,89767495.75,897674.96,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT9527,Bloomberg,29-May-2025,29-May-2025,29-May-2025,Y,31-May-2025,CUST009527,Audrey Conrad Brokers Ltd,Broker,Udyati Sem Banking Ltd,Equity-NY,Equity,Cash Equity,Buy,27820,USD,306.41,8524521.98,8524521.98,8524521.98,42622.61,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT9528,Bacardi,17-Sep-2024,17-Sep-2024,17-Sep-2024,Y,19-Sep-2024,CUST009528,Trevor Contreras Finance Company,CCP,Urvashi Tripathi Non-Banking Fin Co,Credit-NY,Equity,Cash Equity,Buy,411706,USD,224.94,92609038.83,92609038.83,92609038.83,463045.19,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT9529,Bacardi,05-May-2023,05-May-2023,05-May-2023,Y,07-May-2023,CUST009529,Tom Elliott Non-Banking Fin Co,CCP,Lawrence Clark Brokers Ltd,Credit-NY,Equity,Cash Equity,Sell,241368,USD,314.91,76009002.21,76009002.21,76009002.21,380045.01,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT9530,Kondorplus,02-Nov-2023,02-Nov-2023,02-Nov-2023,Y,04-Nov-2023,CUST009530,Emily Velazquez Finance Company,Broker,Terry Walsh Pub Ltd Company,Forex-LON,Equity,Cash Equity,Buy,122696,GBP,406.71,49902064.77,62377580.97,49902064.77,249510.32,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Passive
