Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Settlement_type,Buy_sell,Execution_venue,Trade_status,Trade_capture_stp,Settlement_status,Legal_entity,Portfolio_strategy,Index_name,Index_cur_level,Contract_size,Number_of_contracts,Contract_amount,Option_type,Strike_price,Premium,Expiry_date,Style,Initial Margin,Settlement_stp,Fees_commission,Stock_name,Stock_cur_price,Contract_code,Index_fut_level,Maturity_date_fut,Stock_fut_price,Notional,Floating_cur_int_rate,Near_leg_date,Far_leg_date,Floating_fut_int_rate,Swap_points
EQD6574,FusionCap,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Dec-2025,CUST006574,Robert Russell Finance Company,Broker,Lajita Sidhu Banking Ltd,Credit-LON,Derivatives,IndOptions,Cash,Buy,Exchange,New,N,N,BKUS,Passive,Russell 1000,6000.0,100.0,111.0,66600000.0,Call,5591.5671,1548166.47,27-Dec-2025,European,2114817.24,N,666000.0,,,,,,,,,,,,
EQD6575,Sophis,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2028,CUST006575,Michael Marshall Mutual Fund,Broker,Ms Janet Brown Pvt Ltd Company,Credit-HK,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,N,BKUS,Active,S&P 1500,6500.0,50.0,176.0,57200000.0,Call,6256.2942,1149399.14,05-Dec-2028,European,1428646.61,Y,572000.0,,,,,,,,,,,,
EQD6576,FusionCap,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2028,CUST006576,Tara Arellano Pvt Ltd Company,OTC,Kalpit Subramanian Pub Ltd Company,Forex-NY,Derivatives,IndFutures,Physical,Buy,Exchange,New,Y,N,BKUS,Active,S&P 100 ,3434.0,10.0,123.0,4223820.0,,,,,,108451.89,Y,21119.1,,,INDF6576,3396.0114089781678,11-Nov-2028,,,,,,,
EQD6577,Summit,30-Jan-2024,30-Jan-2024,30-Jan-2024,Y,01-Feb-2026,CUST006577,Brandon Freeman Banking Ltd,CCP,Brandy Rogers Finance Company,Equity-LON,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Rebalance,Dow Jones Transportation Average ,22500.0,10.0,126.0,28350000.0,Call,20916.2896,1357854.34,30-Jan-2026,American,1177296.6,Y,141750.0,,,,,,,,,,,,
EQD6578,Bacardi,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Dec-2025,CUST006578,Darpan Peri Pub Ltd Company,Broker,Kevin Mitchell Brokers Ltd,Credit-LON,Derivatives,IndOptions,Physical,Sell,MTF,New,N,N,BKUS,Active,Dow Jones Industrial Average (DJIA) ,46000.0,150.0,275.0,1897500000.0,Put,49501.4165,80323722.12,19-Dec-2025,American,52643014.51,Y,9487500.0,,,,,,,,,,,,
EQD6579,Bacardi,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,03-Dec-2026,CUST006579,Andrew Stout Pvt Ltd Company,CCP,Mark Gray Mutual Fund,Forex-HK,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,N,BKUS,Active,S&P MidCap 400,3500.0,100.0,104.0,36400000.0,Call,3002.1682,375831.43,01-Dec-2026,American,1478959.12,Y,182000.0,,,,,,,,,,,,
EQD6580,Sophis,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Feb-2026,CUST006580,Saksham Pall Brokers Ltd,Broker,Christian Edwards Banking Ltd,FixedIncome-LON,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,N,BKUS,Active,MSCI World,20850.0,100.0,142.0,296070000.0,Call,18148.4952,11024426.02,19-Feb-2026,European,11468418.37,N,1480350.0,,,,,,,,,,,,
EQD6581,FusionCap,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,04-Mar-2026,CUST006581,Sarah Alvarez Brokers Ltd,CCP,Sydney Deleon Banking Ltd,Forex-NY,Derivatives,EqSwaps,Physical,Buy,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,,,,,Y,5879580.75,Marvell Technology Inc (MRVL),99.49,,,,93.52928636774843,587958075.34,5.3,02-Dec-2025,02-Mar-2026,5.6559,0.3559
EQD6582,FusionCap,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-May-2026,CUST006582,Timothy King Pub Ltd Company,CCP,Kenneth Russell Non-Banking Fin Co,Credit-HK,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,N,BKUS,Diversify,S&P MidCap 400,3500.0,150.0,251.0,131775000.0,Put,3129.7721,2954797.05,11-May-2026,European,4120522.13,Y,1317750.0,,,,,,,,,,,,
EQD6583,FrontArena,13-Nov-2025,13-Nov-2025,13-Nov-2025,N,15-Nov-2027,CUST006583,Dr Jennifer Edwards Pub Ltd Company,OTC,Harry Foster Non-Banking Fin Co,Forex-HK,Derivatives,IndFutures,Cash,Sell,OTC,New,Y,N,BKUS,Passive,Nasdaq Composite,23414.0,150.0,178.0,625153800.0,,,,,,28799038.27,Y,3125769.0,,,INDF6583,25250.377843660364,13-Nov-2027,,,,,,,
EQD6584,FrontArena,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2027,CUST006584,Lindsey Johnson Non-Banking Fin Co,Broker,Tina Fuller Pub Ltd Company,Credit-NY,Derivatives,EqOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Active,,,200.0,215.0,20567760.0,Put,568.8505,294840.47,19-Nov-2027,European,532612.1,Y,102838.8,Microsoft Corp (MSFT),478.32,,,,,,,,,,
EQD6585,Sophis,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-May-2026,CUST006585,Martha Fisher Finance Company,CCP,Peter Guerra Brokers Ltd,Credit-NY,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,N,BKUS,Active,S&P MidCap 400,3500.0,10.0,212.0,7420000.0,Put,4103.9867,148235.81,11-May-2026,American,252636.8,Y,37100.0,,,,,,,,,,,,
EQD6586,Bacardi,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,12-Nov-2028,CUST006586,Danielle Murphy Brokers Ltd,Broker,Mandy Singh Pvt Ltd Company,FixedIncome-LON,Derivatives,IndOptions,Physical,Sell,Exchange,New,N,N,BKUS,Passive,Dow Jones Utility Average,900.0,250.0,294.0,66150000.0,Put,790.0151,1403563.14,10-Nov-2028,European,3190488.32,Y,661500.0,,,,,,,,,,,,
EQD6587,FusionCap,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,07-May-2026,CUST006587,Amanda Galvan Non-Banking Fin Co,CCP,Emily Williams Non-Banking Fin Co,Credit-HK,Derivatives,IndOptions,Physical,Buy,Exchange,New,N,N,BKUS,Rebalance,Nasdaq-100 ,25556.0,200.0,144.0,736012800.0,Put,26739.1782,28800407.28,05-May-2026,European,29909341.2,Y,3680064.0,,,,,,,,,,,,
EQD6588,Bacardi,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2028,CUST006588,Charles Hodges Finance Company,OTC,April Skinner Pub Ltd Company,Credit-NY,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Passive,Russell 3000 ,7500.0,150.0,166.0,186750000.0,Put,8689.3185,6200504.34,19-Nov-2028,European,4924170.33,Y,933750.0,,,,,,,,,,,,
EQD6589,FusionCap,17-Jun-2025,17-Jun-2025,17-Jun-2025,Y,19-Sep-2025,CUST006589,Janice Ramirez Brokers Ltd,OTC,Frances Anderson Pub Ltd Company,Credit-LON,Derivatives,EqOptions,Physical,Sell,OTC,New,N,Y,BKUS,Active,,,50.0,143.0,735306.0,Put,102.1345,21924.73,17-Sep-2025,European,23951.01,Y,7353.06,Netflix Inc (NFLX),102.84,,,,,,,,,,
EQD6590,Sophis,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,23-Feb-2026,CUST006590,Vanya Apte Pub Ltd Company,Broker,Matthew Schaefer Non-Banking Fin Co,FixedIncome-NY,Derivatives,EqOptions,Cash,Buy,OTC,New,N,N,BKUS,Active,,,10.0,276.0,598892.4,Call,179.0152,8869.88,21-Feb-2026,American,25903.09,Y,2994.46,"Advanced Micro Devices, Inc. (AMD)",216.99,,,,,,,,,,
EQD6591,FrontArena,03-Dec-2025,03-Dec-2025,03-Dec-2025,N,05-Mar-2026,CUST006591,Mr. Matthew Diaz DDS Brokers Ltd,CCP,Taylor Gomez Mutual Fund,Equity-LON,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Diversify,Nasdaq-100 ,25556.0,50.0,281.0,359061800.0,Call,30321.4201,6850771.91,03-Mar-2026,American,11854349.32,Y,3590618.0,,,,,,,,,,,,
EQD6592,Sophis,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2027,CUST006592,Eesha Chaudry Pub Ltd Company,OTC,Vanya Chaudry Banking Ltd,Credit-HK,Derivatives,IndFutures,Physical,Sell,OTC,New,Y,N,BKUS,Diversify,S&P 100 ,3434.0,200.0,296.0,203292800.0,,,,,,10087665.94,Y,1016464.0,,,INDF6592,2926.0489201140103,19-Nov-2027,,,,,,,
EQD6593,Bacardi,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-Nov-2026,CUST006593,Amaira Goyal Brokers Ltd,Broker,Dr Christopher Jones Non-Banking Fin Co,Equity-LON,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Active,FTSE All-World,662.0,100.0,136.0,9003200.0,Put,718.0827,298247.07,03-Nov-2026,European,321965.67,Y,90032.0,,,,,,,,,,,,
EQD6594,FusionCap,07-Dec-2023,07-Dec-2023,07-Dec-2023,Y,09-Mar-2024,CUST006594,Falak Murty Finance Company,OTC,Heather Hunt Finance Company,FixedIncome-NY,Derivatives,IndOptions,Cash,Sell,Exchange,New,N,Y,BKUS,Passive,Nasdaq-100 ,25556.0,100.0,104.0,265782400.0,Call,26745.2973,12425898.53,07-Mar-2024,American,5756437.25,Y,1328912.0,,,,,,,,,,,,
EQD6595,FrontArena,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2026,CUST006595,Garima Parekh Non-Banking Fin Co,OTC,Connie Smith Mutual Fund,FixedIncome-HK,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,N,BKUS,Rebalance,S&P SmallCap 600,1900.0,50.0,296.0,28120000.0,Put,2202.0893,648744.3,05-Dec-2026,European,643825.78,Y,140600.0,,,,,,,,,,,,
EQD6596,Summit,17-Nov-2025,17-Nov-2025,17-Nov-2025,N,19-Feb-2026,CUST006596,Joseph Fowler Brokers Ltd,Broker,Kayleigh Shepherd Brokers Ltd,Forex-HK,Derivatives,EqOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Active,,,50.0,280.0,2855440.0,Put,176.7386,66096.69,17-Feb-2026,American,134216.17,Y,28554.4,The Boeing Co (BA),203.96,,,,,,,,,,
EQD6597,Sophis,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,03-Jan-2026,CUST006597,Audrey Cooley Pvt Ltd Company,CCP,Gregory Jensen Brokers Ltd,Credit-NY,Derivatives,IndOptions,Cash,Sell,OTC,New,N,N,BKUS,Rebalance,Nasdaq Composite,23414.0,200.0,122.0,571301600.0,Call,27730.8481,21745399.91,01-Jan-2026,American,22508893.25,Y,2856508.0,,,,,,,,,,,,
EQD6598,FrontArena,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2027,CUST006598,Craig Wilson Mutual Fund,CCP,Darius Pruitt Finance Company,Equity-HK,Derivatives,IndOptions,Physical,Buy,Exchange,New,Y,N,BKUS,Rebalance,FTSE All-World,662.0,200.0,121.0,16020400.0,Call,530.1732,393166.05,05-Dec-2027,European,767202.79,Y,160204.0,,,,,,,,,,,,
EQD6599,Bacardi,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2026,CUST006599,Kevin Parikh Non-Banking Fin Co,Broker,Anjali Wali Mutual Fund,FixedIncome-LON,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,N,BKUS,Diversify,Dow Jones Transportation Average ,22500.0,200.0,291.0,1309500000.0,Put,19437.9557,45782649.46,25-Nov-2026,European,48373703.8,Y,6547500.0,,,,,,,,,,,,
EQD6600,Sophis,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Jan-2026,CUST006600,Dr Daniel McKenzie Mutual Fund,CCP,Catherine Salas Banking Ltd,FixedIncome-HK,Derivatives,IndOptions,Cash,Sell,Exchange,New,N,N,BKUS,Diversify,Cboe Volatility Index (VIX) ,16.6,100.0,242.0,401720.0,Put,19.6973,18108.25,05-Jan-2026,American,12825.03,Y,4017.2,,,,,,,,,,,,
EQD6601,Summit,06-Jan-2023,06-Jan-2023,06-Jan-2023,Y,08-Feb-2023,CUST006601,Robert Webster Pub Ltd Company,CCP,Deborah Adams-Brady Finance Company,Credit-NY,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,Y,BKUS,Rebalance,S&P MidCap 400,3500.0,200.0,274.0,191800000.0,Put,3325.0793,6377781.91,06-Feb-2023,American,8222866.22,Y,959000.0,,,,,,,,,,,,
EQD6602,Sophis,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-May-2026,CUST006602,Oni Ratti Non-Banking Fin Co,CCP,Jonathan Bhandari Brokers Ltd,Credit-NY,Derivatives,EqSwaps,Cash,Buy,OTC,New,N,N,BKUS,Diversify,,,,,,,,,,,,Y,992938.9,"Tesla, Inc. (TSLA)",440.96,,,,432.1691277763006,198587780.42,7.4,26-Nov-2025,26-May-2026,7.1114,-0.2886
EQD6603,Summit,16-Jul-2025,16-Jul-2025,16-Jul-2025,Y,18-Jul-2028,CUST006603,Gina Nelson Pub Ltd Company,OTC,Steven Hawkins Finance Company,Equity-HK,Derivatives,EqOptions,Cash,Sell,MTF,New,Y,N,BKUS,Passive,,,150.0,255.0,14366700.0,Call,346.3601,345321.79,16-Jul-2028,American,345932.31,Y,143667.0,Broadcom Inc (AVGO),375.6,,,,,,,,,,
EQD6604,Sophis,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,12-May-2026,CUST006604,Brijesh Bath Banking Ltd,OTC,George Moore Pvt Ltd Company,Equity-HK,Derivatives,EqOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Active,,,100.0,143.0,2471469.0,Put,198.5793,47260.33,10-May-2026,American,52049.17,Y,24714.69,Palantir Technologies Inc (PLTR),172.83,,,,,,,,,,
EQD6605,FrontArena,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,23-Nov-2027,CUST006605,Amanda Smith Pvt Ltd Company,OTC,Clifford Storey Banking Ltd,Credit-NY,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Passive,Nasdaq Composite,23414.0,50.0,163.0,190824100.0,Put,21202.3967,8983976.56,21-Nov-2027,American,5150897.29,Y,1908241.0,,,,,,,,,,,,
EQD6606,Sophis,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-Nov-2026,CUST006606,Qarin Manne Pvt Ltd Company,CCP,John Jones Finance Company,Forex-HK,Derivatives,IndOptions,Cash,Buy,OTC,New,Y,N,BKUS,Active,Russell 3000 ,7500.0,10.0,163.0,12225000.0,Call,7897.7639,280175.8,18-Nov-2026,European,300449.74,Y,61125.0,,,,,,,,,,,,
EQD6607,FusionCap,04-Nov-2025,04-Nov-2025,04-Nov-2025,Y,06-Nov-2027,CUST006607,Sarah Smith Non-Banking Fin Co,Broker,Michael Stokes Non-Banking Fin Co,FixedIncome-HK,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,N,BKUS,Rebalance,FTSE All-World,662.0,250.0,300.0,49650000.0,Put,595.3505,1415851.59,04-Nov-2027,American,1456153.28,Y,248250.0,,,,,,,,,,,,
EQD6608,Sophis,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,09-Nov-2028,CUST006608,Amy Bailey Finance Company,Broker,Christian Edwards Non-Banking Fin Co,Equity-LON,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Passive,S&P Global 1200,8500.0,250.0,291.0,618375000.0,Put,7066.1368,27468165.4,07-Nov-2028,American,28464087.71,Y,6183750.0,,,,,,,,,,,,
EQD6609,Sophis,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-May-2026,CUST006609,Tommy Burns Brokers Ltd,OTC,Chandani Memon Non-Banking Fin Co,Forex-NY,Derivatives,IndOptions,Physical,Sell,MTF,Cancelled,Y,N,BKUS,Active,Wilshire 5000,75000.0,250.0,187.0,3506250000.0,Put,77584.9096,143476435.69,03-May-2026,American,113737301.76,Y,17531250.0,,,,,,,,,,,,
EQD6610,FrontArena,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-Nov-2027,CUST006610,Tiffany Richardson Pvt Ltd Company,OTC,Laura Barron Pvt Ltd Company,Credit-HK,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Rebalance,S&P 500 ,6815.0,50.0,145.0,49408750.0,Put,8021.4537,934894.08,03-Nov-2027,European,1123273.46,N,494087.5,,,,,,,,,,,,
EQD6611,FusionCap,04-Jan-2024,04-Jan-2024,04-Jan-2024,Y,06-Jan-2027,CUST006611,Tim Thompson Pub Ltd Company,CCP,Yachana Krish Brokers Ltd,Equity-LON,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Passive,Russell 2000 ,3100.0,150.0,193.0,89745000.0,Put,3010.5057,3829962.38,04-Jan-2027,American,4067901.27,Y,448725.0,,,,,,,,,,,,
EQD6612,Sophis,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,07-Nov-2027,CUST006612,Jemma Harris Brokers Ltd,OTC,Billy Tomlinson Brokers Ltd,Equity-NY,Derivatives,EqFutures,Cash,Sell,MTF,New,Y,N,BKUS,Active,,,200.0,170.0,3496560.0,,,,,,171679.98,Y,17482.8,Netflix Inc (NFLX),102.84,EQDF6612,,05-Nov-2027,101.34392596728242,,,,,,
EQD6613,FrontArena,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Dec-2025,CUST006613,Advik Sahota Pub Ltd Company,CCP,Jackson Dutta Finance Company,Credit-LON,Derivatives,IndOptions,Physical,Sell,OTC,New,N,N,BKUS,Diversify,S&P 100 ,3434.0,250.0,170.0,145945000.0,Put,3662.1212,1592807.2,12-Dec-2025,European,5574414.02,Y,1459450.0,,,,,,,,,,,,
EQD6614,FrontArena,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2028,CUST006614,Cathy Harvey Mutual Fund,CCP,Diane Freeman Brokers Ltd,Credit-LON,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Rebalance,Nasdaq Composite,23414.0,10.0,252.0,59003280.0,Call,20983.8219,846667.7,27-Nov-2028,European,1624267.98,Y,590032.8,,,,,,,,,,,,
EQD6615,FusionCap,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,09-Feb-2026,CUST006615,Brett Hudson Mutual Fund,CCP,Frederick Mand Pvt Ltd Company,Credit-NY,Derivatives,EqOptions,Cash,Sell,MTF,New,Y,N,BKUS,Rebalance,,,200.0,291.0,5985288.0,Put,84.0836,270071.88,07-Feb-2026,American,137263.33,Y,59852.88,Netflix Inc (NFLX),102.84,,,,,,,,,,
EQD6616,FusionCap,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-Feb-2026,CUST006616,Mr Jason Lloyd Brokers Ltd,Broker,Joseph Luna Mutual Fund,Equity-NY,Derivatives,IndFutures,Cash,Buy,OTC,New,Y,N,BKUS,Diversify,Nasdaq Composite,23414.0,50.0,278.0,325454600.0,,,,,,7156675.06,Y,1627273.0,,,INDF6616,22479.61072616358,03-Feb-2026,,,,,,,
EQD6617,Sophis,26-Apr-2023,26-Apr-2023,26-Apr-2023,Y,28-May-2023,CUST006617,Chandresh Dhar Non-Banking Fin Co,CCP,Meghana De Finance Company,FixedIncome-LON,Derivatives,IndFutures,Cash,Sell,Exchange,New,Y,Y,BKUS,Diversify,Dow Jones Industrial Average (DJIA) ,46000.0,100.0,142.0,653200000.0,,,,,,15113272.33,Y,3266000.0,,,INDF6617,42392.81660802206,26-May-2023,,,,,,,
EQD6618,Bacardi,11-Apr-2024,11-Apr-2024,11-Apr-2024,Y,13-Apr-2027,CUST006618,Hazel Roberts Pub Ltd Company,Broker,Katherine Matthews Banking Ltd,Equity-NY,Derivatives,IndFutures,Cash,Buy,Exchange,New,Y,N,BKUS,Rebalance,Nasdaq-100 ,25556.0,250.0,113.0,721957000.0,,,,,,30406987.95,Y,3609785.0,,,INDF6618,24888.75022872642,11-Apr-2027,,,,,,,
EQD6619,Bacardi,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2026,CUST006619,Eric Mendoza Pvt Ltd Company,CCP,Sean Roberts-Webb Non-Banking Fin Co,FixedIncome-NY,Derivatives,IndOptions,Physical,Sell,OTC,New,Y,N,BKUS,Passive,Russell 2000 ,3100.0,100.0,130.0,40300000.0,Call,2759.8517,1497167.41,03-Dec-2026,European,1494401.46,N,201500.0,,,,,,,,,,,,
EQD6620,FusionCap,31-Jan-2024,31-Jan-2024,31-Jan-2024,Y,02-Mar-2024,CUST006620,Michael Robinson Finance Company,Broker,Dominic Kar Mutual Fund,Credit-HK,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,Y,BKUS,Rebalance,S&P SmallCap 600,1900.0,50.0,143.0,13585000.0,Call,1787.8666,249057.12,29-Feb-2024,American,329895.49,Y,67925.0,,,,,,,,,,,,
EQD6621,Bacardi,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Jun-2026,CUST006621,Kerry Davies Non-Banking Fin Co,OTC,Brian Herman Pvt Ltd Company,Equity-LON,Derivatives,EqFutures,Cash,Buy,OTC,New,Y,N,BKUS,Passive,,,50.0,220.0,2386890.0,,,,,,96407.54,Y,23868.9,"Advanced Micro Devices, Inc. (AMD)",216.99,EQDF6621,,05-Jun-2026,212.3546912917726,,,,,,
EQD6622,Sophis,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2028,CUST006622,Carolyn Storey Non-Banking Fin Co,Broker,Girindra Sabharwal Non-Banking Fin Co,Equity-HK,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,N,BKUS,Passive,S&P Global 1200,8500.0,100.0,166.0,141100000.0,Put,9996.0666,4799212.62,05-Dec-2028,European,4358432.8,N,1411000.0,,,,,,,,,,,,
EQD6623,Summit,01-Nov-2024,01-Nov-2024,01-Nov-2024,Y,03-May-2025,CUST006623,Valerie Rogers Banking Ltd,Broker,Crystal Smith Mutual Fund,Equity-NY,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,Y,BKUS,Rebalance,S&P 100 ,3434.0,250.0,173.0,148520500.0,Put,3552.5654,1816349.07,01-May-2025,American,4068812.26,Y,742602.5,,,,,,,,,,,,
EQD6624,Sophis,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Nov-2028,CUST006624,Charles Vig Pub Ltd Company,OTC,Vaishnavi Gour Pub Ltd Company,Equity-NY,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Rebalance,S&P 100 ,3434.0,200.0,212.0,145601600.0,Call,4051.5973,3128479.27,14-Nov-2028,European,4850342.51,Y,728008.0,,,,,,,,,,,,
EQD6625,FusionCap,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-Dec-2025,CUST006625,Angela Aguirre Non-Banking Fin Co,CCP,Courtney Little Banking Ltd,FixedIncome-HK,Derivatives,EqOptions,Cash,Buy,MTF,New,Y,N,BKUS,Passive,,,100.0,248.0,11862336.0,Put,403.797,419147.65,18-Dec-2025,European,393269.82,Y,59311.68,Microsoft Corp (MSFT),478.32,,,,,,,,,,
EQD6626,Sophis,25-Nov-2025,25-Nov-2025,25-Nov-2025,N,27-Nov-2028,CUST006626,Howard Briggs Pub Ltd Company,Broker,Oni Karnik Finance Company,Equity-NY,Derivatives,IndOptions,Cash,Buy,OTC,New,N,N,BKUS,Passive,S&P 1500,6500.0,10.0,102.0,6630000.0,Put,6329.8623,109448.36,25-Nov-2028,European,294676.43,Y,33150.0,,,,,,,,,,,,
EQD6627,Sophis,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,09-Nov-2027,CUST006627,Joseph Powell Pvt Ltd Company,OTC,Michelle Jackson Pub Ltd Company,Equity-HK,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,N,BKUS,Passive,Russell 1000,6000.0,100.0,264.0,158400000.0,Call,6590.2236,1759117.77,07-Nov-2027,American,5384905.55,Y,792000.0,,,,,,,,,,,,
EQD6628,FrontArena,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-May-2026,CUST006628,Amy Perez Pvt Ltd Company,Broker,Tammy Miller Banking Ltd,Equity-LON,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,N,BKUS,Diversify,Dow Jones Transportation Average ,22500.0,250.0,289.0,1625625000.0,Put,24251.4838,36946773.45,14-May-2026,European,63488560.93,Y,16256250.0,,,,,,,,,,,,
EQD6629,FrontArena,17-Feb-2023,17-Feb-2023,17-Feb-2023,Y,19-Feb-2025,CUST006629,Mrs Claire Morgan Brokers Ltd,Broker,Rachel Nelson Pvt Ltd Company,FixedIncome-NY,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,Y,BKUS,Active,Dow Jones Utility Average,900.0,100.0,228.0,20520000.0,Put,831.3537,209418.63,17-Feb-2025,European,545493.71,Y,205200.0,,,,,,,,,,,,
EQD6630,FusionCap,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-Nov-2026,CUST006630,Frank Nicholson Mutual Fund,CCP,Michelle Banks Pub Ltd Company,Forex-HK,Derivatives,EqSwaps,Physical,Buy,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,,,,,Y,104484.11,"Tesla, Inc. (TSLA)",440.96,,,,418.208514110801,10448410.57,8.0,03-Nov-2025,03-Nov-2026,7.8867,-0.1133
EQD6631,Summit,06-Nov-2025,06-Nov-2025,06-Nov-2025,Y,08-Dec-2025,CUST006631,Indrajit Kale Finance Company,CCP,Jason Martinez Finance Company,Credit-HK,Derivatives,IndOptions,Cash,Buy,OTC,New,Y,N,BKUS,Passive,S&P 1500,6500.0,50.0,266.0,86450000.0,Call,5806.1205,900720.13,06-Dec-2025,American,2776934.13,Y,864500.0,,,,,,,,,,,,
EQD6632,FusionCap,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,15-Feb-2026,CUST006632,Martin Burns Non-Banking Fin Co,CCP,Jane Johnson Banking Ltd,FixedIncome-NY,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Rebalance,S&P 1500,6500.0,10.0,164.0,10660000.0,Call,6856.5491,525855.96,13-Feb-2026,European,293250.76,Y,53300.0,,,,,,,,,,,,
EQD6633,FusionCap,24-Nov-2025,24-Nov-2025,24-Nov-2025,N,26-May-2026,CUST006633,Anne Miles Non-Banking Fin Co,CCP,Erica Flores Mutual Fund,Credit-HK,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Rebalance,Nasdaq Composite,23414.0,100.0,101.0,236481400.0,Call,27788.5124,9071768.62,24-May-2026,American,8506139.37,Y,1182407.0,,,,,,,,,,,,
EQD6634,Summit,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2027,CUST006634,Mr Gordon Thomas Finance Company,Broker,Janice Oconnor Pub Ltd Company,Forex-HK,Derivatives,EqOptions,Physical,Buy,MTF,New,Y,N,BKUS,Diversify,,,50.0,188.0,4496208.0,Put,471.249,139141.57,11-Nov-2027,European,172653.17,Y,22481.04,Microsoft Corp (MSFT),478.32,,,,,,,,,,
