Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Currency_pair,Base_currency,Quote_currency,Exchange_rate,Base_amount,Quote_amount,Base_amount_usd,Buy_sell,Settlement_date,Fees_commission,Execution_venue,Trade_status,Trade_capture_stp,Settlement_status,Legal_entity,Portfolio_strategy,Near_leg_date,Far_leg_date,Near_leg_rate,Far_leg_rate,Near_leg_amount,Far_leg_amount,Swap_points,Settlement_type,Settlement_stp,forward rate,Maturity_date_fwd,Option_type,Strike_price,Premium,Expiry_date,Style,Contract_code,Contract_size,futures_rate,Maturity_date_fut,Number_of_contracts,Initial Margin
FXS3844,Murex,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,CUST003844,Julie Rivera Finance Company,OTC,Dr Clive Todd Brokers Ltd,Forex-HK,Derivatives,FxOptions,CNY/USD,CNY,USD,0.1564,332218645.08,51950567.01,46510610.31,Sell,03-Jun-2026,1661093.23,OTC,New,Y,N,BKUS,Active,,,,,,,,Physical,Y,,,Call,0.1759,15111439.007818846,01-Jun-2026,European,,,,,,
FXS3845,Murex,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,CUST003845,David Jones Non-Banking Fin Co,OTC,Chatresh Dora Mutual Fund,FixedIncome-LON,Derivatives,FxSwaps,USD/VEF,USD,VEF,14.3639,253483297.96,3641002955.06,253483297.96,Buy,03-Dec-2026,1267416.49,OTC,New,N,N,BKUS,Rebalance,01-Dec-2025,01-Dec-2026,14.3639,11.8142,253483297.96,2994713044.35,-2.5496,Cash,Y,,,,,,,,,,,,,
FXS3846,FrontArena,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,CUST003846,Xalak Das Finance Company,OTC,Brandon Olson Mutual Fund,Credit-NY,Derivatives,FxForwards,EGP/ZAR,EGP,ZAR,0.3323,24665549869.42,8197405520.99,517976547.26,Buy,05-Jun-2026,246655498.69,OTC,New,Y,N,BKUS,Active,,,,,,,,Physical,N,0.3098,03-Jun-2026,,,,,,,,,,,
FXS3847,Sophis,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,CUST003847,Patricia George Finance Company,Broker,John Sanders Mutual Fund,Credit-NY,Derivatives,FxOptions,ZAR/INR,ZAR,INR,5.0549,2568465825.76,12983291146.0,143834086.24,Sell,15-Nov-2027,12842329.13,OTC,New,Y,N,BKUS,Active,,,,,,,,Physical,Y,,,Put,5.7922,36332210.65234522,13-Nov-2027,American,,,,,,
FXS3848,FrontArena,03-Oct-2023,03-Oct-2023,03-Oct-2023,Y,CUST003848,Lucky Memon Non-Banking Fin Co,Broker,Richard Alexander Banking Ltd,FixedIncome-NY,Derivatives,FxForwards,SGD/JPY,SGD,JPY,107.7415,22711260.52,2446944889.27,17714783.21,Buy,05-Oct-2025,227112.61,OTC,New,Y,Y,BKUS,Rebalance,,,,,,,,Physical,Y,123.3959,03-Oct-2025,,,,,,,,,,,
FXS3849,FusionCap,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,CUST003849,Krisha Hegde Pvt Ltd Company,OTC,Angela French Non-Banking Fin Co,Forex-NY,Derivatives,FxSwaps,DKK/GBP,DKK,GBP,0.1297,4030277738.08,522915432.94,604541660.71,Sell,23-Dec-2025,40302777.38,OTC,New,Y,N,BKUS,Rebalance,21-Nov-2025,21-Dec-2025,0.1297,0.124,4030277738.08,499851343.76,-0.0057,Cash,Y,,,,,,,,,,,,,
FXS3850,Sophis,13-Nov-2025,13-Nov-2025,13-Nov-2025,N,CUST003850,Dr William Sutton Pub Ltd Company,Broker,Lynn Hutchinson Brokers Ltd,FixedIncome-HK,Derivatives,FxSwaps,EGP/SGD,EGP,SGD,0.0238,23672718490.39,562672426.86,497127088.3,Buy,15-May-2026,118363592.45,OTC,New,Y,N,BKUS,Rebalance,13-Nov-2025,13-May-2026,0.0238,0.0242,23672718490.39,571960385.21,0.0004,Cash,Y,,,,,,,,,,,,,
FXS3851,FusionCap,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,CUST003851,Aaron Villanueva Non-Banking Fin Co,OTC,Rachita Varty Mutual Fund,Credit-NY,Derivatives,FxOptions,CNY/GBP,CNY,GBP,0.0967,5322161285.58,514638425.79,745102579.98,Buy,13-Nov-2028,53221612.86,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,,,Call,0.1087,178429627.90044385,11-Nov-2028,European,,,,,,
FXS3852,FrontArena,06-Nov-2025,06-Nov-2025,06-Nov-2025,Y,CUST003852,Trevor Robinson Mutual Fund,Broker,Kevin Espinoza Mutual Fund,Forex-NY,Derivatives,FxOptions,VEF/INR,VEF,INR,5.9059,3486521175.49,20590875980.23,278921694.04,Sell,08-Feb-2026,34865211.75,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Cash,Y,,,Call,6.5243,171283011.22232297,06-Feb-2026,American,,,,,,
FXS3853,Murex,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,CUST003853,Georgia Cooper-Walton Mutual Fund,Broker,Rebecca Shannon Mutual Fund,FixedIncome-HK,Derivatives,FxForwards,EGP/SGD,EGP,SGD,0.027,17983068272.44,484666062.45,377644433.72,Sell,07-Dec-2026,89915341.36,OTC,New,N,N,BKUS,Passive,,,,,,,,Physical,N,0.0271,05-Dec-2026,,,,,,,,,,,
FXS3854,Summit,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,CUST003854,Lohit Keer Non-Banking Fin Co,Broker,Yatan Kota Pvt Ltd Company,Equity-HK,Derivatives,FxForwards,ZAR/CNY,ZAR,CNY,0.3412,14016032382.25,4782596002.55,784897813.41,Sell,07-Nov-2028,70080161.91,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Physical,N,0.3235,05-Nov-2028,,,,,,,,,,,
FXS3855,Murex,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST003855,Ryan Reynolds Finance Company,Broker,Edward Stewart Finance Company,Credit-HK,Derivatives,FxSwaps,VEF/GBP,VEF,GBP,0.067,10254049232.22,686994288.25,820323938.58,Sell,29-Nov-2026,102540492.32,OTC,New,Y,N,BKUS,Passive,27-Nov-2025,27-Nov-2026,0.067,0.076,10254049232.22,779667811.13,0.009,Cash,N,,,,,,,,,,,,,
FXS3856,Summit,08-Nov-2024,08-Nov-2024,08-Nov-2024,Y,CUST003856,Roger Rogers Pvt Ltd Company,OTC,Mahika Chowdhury Pub Ltd Company,FixedIncome-HK,Derivatives,FxSwaps,EGP/JPY,EGP,JPY,3.5048,12820446449.37,44932496663.05,269229375.44,Sell,10-May-2025,64102232.25,OTC,New,Y,Y,BKUS,Passive,08-Nov-2024,08-May-2025,3.5048,4.0053,12820446449.37,51349400037.25,0.5005,Cash,Y,,,,,,,,,,,,,
FXS3857,FrontArena,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,CUST003857,Jenna Clark Brokers Ltd,Broker,Brian Lee Pub Ltd Company,Credit-HK,Derivatives,FxSwaps,ZAR/CAD,ZAR,CAD,0.0849,10770186409.84,914736434.13,603130438.95,Buy,30-Dec-2025,107701864.1,OTC,New,Y,N,BKUS,Active,28-Nov-2025,28-Dec-2025,0.0849,0.0705,10770186409.84,759396000.01,-0.0144,Cash,Y,,,,,,,,,,,,,
FXS3858,Summit,21-Nov-2025,21-Nov-2025,21-Nov-2025,N,CUST003858,Hannah Ware Pvt Ltd Company,OTC,Krisha Vig Finance Company,Equity-HK,Derivatives,FxFutures,USD/EUR,USD,EUR,0.8301,255421396.83,212015412.73,255421396.83,Buy,23-Nov-2027,1277106.98,Exchange,New,Y,N,BKUS,Active,,,,,,,,Physical,Y,,,,,,,,GBPUSD-M25-ICE,62500.0,0.8905,21-Nov-2027,21.0,12595536.72
FXS3859,FrontArena,09-Oct-2024,09-Oct-2024,09-Oct-2024,Y,CUST003859,Ellie Jones Pub Ltd Company,Broker,Trevor Reynolds Banking Ltd,Equity-LON,Derivatives,FxSwaps,USD/GBP,USD,GBP,0.6821,327429656.97,223325972.53,327429656.97,Buy,11-Apr-2025,3274296.57,OTC,New,Y,Y,BKUS,Active,09-Oct-2024,09-Apr-2025,0.6821,0.6383,327429656.97,209008129.71,-0.0437,Cash,Y,,,,,,,,,,,,,
FXS3860,Sophis,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,CUST003860,Xiti Dhaliwal Pvt Ltd Company,OTC,Amy Brown Brokers Ltd,FixedIncome-NY,Derivatives,FxSwaps,VEF/SGD,VEF,SGD,0.103,3318696771.01,341675452.91,265495741.68,Buy,13-Nov-2026,16593483.86,OTC,New,Y,N,BKUS,Diversify,11-Nov-2025,11-Nov-2026,0.103,0.0852,3318696771.01,282650480.34,-0.0178,Cash,Y,,,,,,,,,,,,,
FXS3861,Sophis,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,CUST003861,Emily Johnson Non-Banking Fin Co,OTC,Mrs Patricia Thompson Mutual Fund,Credit-HK,Derivatives,FxForwards,DKK/ZAR,DKK,ZAR,2.4707,5360085920.87,13243065673.18,804012888.13,Sell,19-Dec-2025,26800429.6,OTC,New,N,N,BKUS,Rebalance,,,,,,,,Physical,N,2.3416,17-Dec-2025,,,,,,,,,,,
FXS3862,FusionCap,04-Nov-2025,04-Nov-2025,04-Nov-2025,Y,CUST003862,Christopher Campbell DDS Finance Company,Broker,Lajita Taneja Banking Ltd,FixedIncome-NY,Derivatives,FxOptions,CNY/USD,CNY,USD,0.1455,6132962079.89,892413860.19,858614691.18,Buy,06-Dec-2025,30664810.4,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Cash,Y,,,Put,0.1445,107713236.27168965,04-Dec-2025,European,,,,,,
FXS3863,FrontArena,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,CUST003863,Justin Andrade Brokers Ltd,OTC,Sean Williams Pub Ltd Company,Forex-HK,Derivatives,FxFutures,CNY/AUD,CNY,AUD,0.2465,794803692.46,195910461.53,111272516.94,Sell,05-Dec-2028,3974018.46,MTF,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,,,,,,,,EURUSD-H26-CME,62500.0,0.268,03-Dec-2028,42.0,18192618.2
FXS3864,FrontArena,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,CUST003864,Alka Mani Banking Ltd,Broker,Mrs Bethany Clark Pvt Ltd Company,Forex-LON,Derivatives,FxForwards,EGP/AUD,EGP,AUD,0.0342,17512138126.83,599415490.05,367754900.66,Sell,19-Nov-2026,87560690.63,OTC,New,N,N,BKUS,Diversify,,,,,,,,Physical,Y,0.0339,17-Nov-2026,,,,,,,,,,,
FXS3865,FrontArena,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,CUST003865,Beth Webb Pvt Ltd Company,Broker,Jake Edwards Banking Ltd,Credit-LON,Derivatives,FxFutures,CNY/ZAR,CNY,ZAR,2.2327,5214468630.99,11642529743.49,730025608.34,Sell,20-Nov-2027,52144686.31,Exchange,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,,,,,,,,JPYUSD-Z25-CME,62500.0,2.1845,18-Nov-2027,20.0,243151678.76
FXS3866,Murex,05-Dec-2025,05-Dec-2025,05-Dec-2025,N,CUST003866,Rajeshri Agrawal Mutual Fund,Broker,Yash Sekhon Brokers Ltd,Credit-NY,Derivatives,FxOptions,SGD/CAD,SGD,CAD,1.2064,692250606.07,835098679.28,539955472.74,Sell,07-Dec-2027,6922506.06,OTC,New,Y,N,BKUS,Active,,,,,,,,Cash,Y,,,Call,1.259,25421952.573520403,05-Dec-2027,European,,,,,,
FXS3867,Summit,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST003867,Lisa Wallace Mutual Fund,OTC,Rachana Char Mutual Fund,Credit-NY,Derivatives,FxSwaps,SGD/INR,SGD,INR,67.1904,523167601.57,35151834206.75,408070729.22,Buy,29-Nov-2026,5231676.02,OTC,New,Y,N,BKUS,Diversify,27-Nov-2025,27-Nov-2026,67.1904,71.0415,523167601.57,37166626698.73,3.8511,Cash,Y,,,,,,,,,,,,,
FXS3868,FrontArena,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,CUST003868,Rhonda Olson Brokers Ltd,Broker,Darpan Roy Non-Banking Fin Co,Credit-HK,Derivatives,FxSwaps,DKK/CNY,DKK,CNY,0.9288,2578410643.8,2394863216.03,386761596.57,Buy,20-Dec-2025,12892053.22,OTC,New,Y,N,BKUS,Diversify,18-Nov-2025,18-Dec-2025,0.9288,1.013,2578410643.8,2611813450.93,0.0841,Cash,Y,,,,,,,,,,,,,
FXS3869,Summit,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,CUST003869,Alexandra Brady Banking Ltd,Broker,Bradley Diaz Banking Ltd,FixedIncome-LON,Derivatives,FxOptions,SGD/EGP,SGD,EGP,32.6744,593272658.33,19384807716.31,462752673.5,Sell,04-Jan-2026,2966363.29,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Cash,Y,,,Call,32.2801,17486891.578113653,02-Jan-2026,American,,,,,,
FXS3870,FrontArena,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,CUST003870,Dana Patterson Brokers Ltd,OTC,Elizabeth Bailey Finance Company,Credit-HK,Derivatives,FxForwards,DKK/CAD,DKK,CAD,0.2311,994118868.6,229708459.71,149117830.29,Sell,07-May-2026,9941188.69,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,0.2211,05-May-2026,,,,,,,,,,,
FXS3871,Murex,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,CUST003871,Diya Prasad Mutual Fund,Broker,Paul Chapman Pvt Ltd Company,FixedIncome-HK,Derivatives,FxForwards,CNY/VEF,CNY,VEF,1.6397,4189476935.09,6869336377.46,586526770.91,Sell,05-Jan-2026,20947384.68,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Physical,Y,1.9431,03-Jan-2026,,,,,,,,,,,
FXS3872,FusionCap,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,CUST003872,Mr Ben Bell Mutual Fund,OTC,Derek Turner Mutual Fund,FixedIncome-HK,Derivatives,FxOptions,USD/ZAR,USD,ZAR,19.6134,775564078.02,15211441003.91,775564078.02,Sell,28-Nov-2026,7755640.78,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Cash,Y,,,Call,20.6118,37263205.795459665,26-Nov-2026,European,,,,,,
FXS3873,FusionCap,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST003873,Sabrina Ayala Pub Ltd Company,Broker,Yauvani Madan Banking Ltd,Forex-LON,Derivatives,FxSwaps,CNY/DKK,CNY,DKK,0.9961,3809569430.14,3794658254.46,533339720.22,Buy,29-Dec-2025,38095694.3,OTC,New,N,N,BKUS,Active,27-Nov-2025,27-Dec-2025,0.9961,0.9167,3809569430.14,3492388756.67,-0.0793,Cash,Y,,,,,,,,,,,,,
FXS3874,Murex,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,CUST003874,Raghav Dayal Pvt Ltd Company,OTC,Christopher Greer Mutual Fund,Forex-NY,Derivatives,FxSwaps,VEF/GBP,VEF,GBP,0.0615,2265094301.84,139405303.8,181207544.15,Buy,14-Dec-2025,11325471.51,OTC,New,Y,N,BKUS,Active,12-Nov-2025,12-Dec-2025,0.0615,0.0602,2265094301.84,136249297.92,-0.0014,Cash,Y,,,,,,,,,,,,,
FXS3875,Summit,21-Feb-2023,21-Feb-2023,21-Feb-2023,Y,CUST003875,Ekiya Kadakia Banking Ltd,OTC,Jason Atkinson Finance Company,Equity-LON,Derivatives,FxSwaps,USD/INR,USD,INR,93.8454,935409186.6,87783842768.61,935409186.6,Buy,23-Mar-2023,4677045.93,OTC,New,Y,Y,BKUS,Passive,21-Feb-2023,21-Mar-2023,93.8454,80.5004,935409186.6,75300854131.67,-13.3449,Cash,Y,,,,,,,,,,,,,
FXS3876,FrontArena,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,CUST003876,James Norman Finance Company,Broker,Mrs Katy Grant Pub Ltd Company,Credit-NY,Derivatives,FxOptions,ZAR/GBP,ZAR,GBP,0.0406,5294161961.62,214787100.87,296473069.85,Sell,19-Nov-2026,52941619.62,OTC,New,Y,N,BKUS,Passive,,,,,,,,Cash,Y,,,Put,0.0439,71601408.34146516,17-Nov-2026,European,,,,,,
FXS3877,Sophis,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,CUST003877,Dr Roy Carpenter Non-Banking Fin Co,OTC,Trevor Foster Mutual Fund,Forex-HK,Derivatives,FxForwards,VEF/GBP,VEF,GBP,0.0602,8575692099.73,516055229.83,686055367.98,Buy,05-Dec-2026,85756921.0,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,0.0619,03-Dec-2026,,,,,,,,,,,
FXS3878,Murex,02-Oct-2024,02-Oct-2024,02-Oct-2024,Y,CUST003878,Kyle Baldwin Banking Ltd,Broker,Mr Justin Marsh Finance Company,Equity-NY,Derivatives,FxOptions,EGP/CAD,EGP,CAD,0.0311,25053534923.81,779165673.04,526124233.4,Buy,04-Oct-2025,250535349.24,OTC,New,Y,Y,BKUS,Diversify,,,,,,,,Physical,N,,,Put,0.0306,1193280847.359568,02-Oct-2025,American,,,,,,
FXS3879,Summit,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,CUST003879,Amber Thompson Pvt Ltd Company,OTC,Rebecca Frank Pvt Ltd Company,Credit-HK,Derivatives,FxSwaps,CNY/USD,CNY,USD,0.1212,6118434437.47,741385289.66,856580821.25,Sell,23-Nov-2027,30592172.19,OTC,New,Y,N,BKUS,Passive,21-Nov-2025,21-Nov-2027,0.1212,0.107,6118434437.47,654689600.84,-0.0142,Cash,Y,,,,,,,,,,,,,
FXS3880,Murex,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,CUST003880,Ojas Handa Brokers Ltd,Broker,Abha Ramakrishnan Banking Ltd,FixedIncome-HK,Derivatives,FxForwards,CNY/AUD,CNY,AUD,0.2418,154811121.93,37426819.51,21673557.07,Buy,05-Nov-2028,1548111.22,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,0.1942,03-Nov-2028,,,,,,,,,,,
FXS3881,Summit,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,CUST003881,Taylor Middleton Non-Banking Fin Co,OTC,Wyatt Gole Banking Ltd,Equity-HK,Derivatives,FxSwaps,VEF/AUD,VEF,AUD,0.1092,591135167.98,64574247.98,47290813.44,Sell,12-Feb-2026,5911351.68,OTC,New,Y,N,BKUS,Active,10-Nov-2025,10-Feb-2026,0.1092,0.1262,591135167.98,74589839.59,0.0169,Cash,Y,,,,,,,,,,,,,
FXS3882,Sophis,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,CUST003882,Marion Farrell Pvt Ltd Company,Broker,Frances Evans-Fitzgerald Brokers Ltd,FixedIncome-HK,Derivatives,FxForwards,DKK/JPY,DKK,JPY,24.0211,5286210117.13,126980337255.45,792931517.57,Buy,05-Jun-2026,52862101.17,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,27.1618,03-Jun-2026,,,,,,,,,,,
FXS3883,FusionCap,05-Apr-2024,05-Apr-2024,05-Apr-2024,Y,CUST003883,Angela Mason Banking Ltd,OTC,James Lopez Non-Banking Fin Co,Equity-LON,Derivatives,FxForwards,CNY/JPY,CNY,JPY,19.9642,3757968542.48,75024682933.69,526115595.95,Sell,07-Apr-2025,18789842.71,OTC,New,Y,Y,BKUS,Rebalance,,,,,,,,Physical,Y,23.5221,05-Apr-2025,,,,,,,,,,,
FXS3884,Murex,04-Nov-2025,04-Nov-2025,04-Nov-2025,Y,CUST003884,Cindy Perry Non-Banking Fin Co,Broker,Victor Miller Pub Ltd Company,Forex-NY,Derivatives,FxFutures,ZAR/GBP,ZAR,GBP,0.0397,3385425158.17,134322836.83,189583808.86,Sell,06-Nov-2026,16927125.79,MTF,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,,,,,,,,GBPUSD-M25-ICE,100000.0,0.045,04-Nov-2026,29.0,104826077.29
FXS3885,FrontArena,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,CUST003885,Rhonda Stafford Pub Ltd Company,Broker,Chanakya Basak Pvt Ltd Company,FixedIncome-HK,Derivatives,FxForwards,JPY/VEF,JPY,VEF,0.0785,130637352168.87,10248905380.51,888333994.75,Buy,22-Feb-2026,653186760.84,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,0.0716,20-Feb-2026,,,,,,,,,,,
FXS3886,Summit,06-Nov-2025,06-Nov-2025,06-Nov-2025,Y,CUST003886,Nicholas Anderson Pub Ltd Company,Broker,Ann Miller Non-Banking Fin Co,Credit-LON,Derivatives,FxForwards,EGP/INR,EGP,INR,1.8435,32223391043.79,59405300339.02,676691211.92,Buy,08-Nov-2028,161116955.22,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,1.6622,06-Nov-2028,,,,,,,,,,,
FXS3887,FusionCap,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST003887,Douglas Moss Finance Company,Broker,Dr Lorraine Lee Mutual Fund,Credit-LON,Derivatives,FxSwaps,DKK/INR,DKK,INR,10.6688,5348959873.46,57067004086.29,802343981.02,Buy,29-Nov-2026,26744799.37,OTC,New,Y,N,BKUS,Rebalance,27-Nov-2025,27-Nov-2026,10.6688,12.5055,5348959873.46,66891458614.59,1.8367,Cash,Y,,,,,,,,,,,,,
FXS3888,Murex,14-Mar-2023,14-Mar-2023,14-Mar-2023,Y,CUST003888,Anne Young Pvt Ltd Company,Broker,Mr Sean Nelson Pvt Ltd Company,Credit-HK,Derivatives,FxSwaps,ZAR/GBP,ZAR,GBP,0.044,16242513764.8,714687371.67,909580770.83,Sell,16-Mar-2024,81212568.82,OTC,New,N,Y,BKUS,Passive,14-Mar-2023,14-Mar-2024,0.044,0.0511,16242513764.8,829618948.1,0.0071,Cash,Y,,,,,,,,,,,,,
FXS3889,Sophis,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,CUST003889,Dawn Pruitt Banking Ltd,OTC,Sam Metcalfe Banking Ltd,Equity-HK,Derivatives,FxOptions,CNY/CAD,CNY,CAD,0.2032,5047410882.58,1025505953.89,706637523.56,Sell,21-Nov-2026,25237054.41,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Physical,Y,,,Call,0.1874,166413700.97654563,19-Nov-2026,American,,,,,,
FXS3890,FusionCap,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,CUST003890,Ronald Kirk Pub Ltd Company,Broker,Ira Dhar Brokers Ltd,FixedIncome-HK,Derivatives,FxSwaps,CNY/EGP,CNY,EGP,6.5749,2381257512.1,15656612449.44,333376051.69,Sell,12-Nov-2026,23812575.12,OTC,New,N,N,BKUS,Active,10-Nov-2025,10-Nov-2026,6.5749,7.7371,2381257512.1,18423924705.77,1.1621,Cash,Y,,,,,,,,,,,,,
FXS3891,Sophis,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,CUST003891,Beverley Khan Banking Ltd,OTC,Hardik Cheema Finance Company,FixedIncome-LON,Derivatives,FxSwaps,SGD/CAD,SGD,CAD,1.0404,716573942.1,745510789.8,558927674.84,Buy,14-Nov-2027,3582869.71,OTC,New,N,N,BKUS,Active,12-Nov-2025,12-Nov-2027,1.0404,0.9487,716573942.1,679826608.32,-0.0917,Cash,N,,,,,,,,,,,,,
FXS3892,Murex,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,CUST003892,Samuel Harmon Pvt Ltd Company,Broker,Ashley Lewis Finance Company,FixedIncome-LON,Derivatives,FxSwaps,DKK/SGD,DKK,SGD,0.1941,4031153148.4,782534181.54,604672972.26,Buy,21-Nov-2026,20155765.74,OTC,Cancelled,N,N,BKUS,Diversify,19-Nov-2025,19-Nov-2026,0.1941,0.1623,4031153148.4,654377127.63,-0.0318,Cash,Y,,,,,,,,,,,,,
FXS3893,Murex,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST003893,Holly Smith Pub Ltd Company,OTC,Anita Barker Mutual Fund,FixedIncome-NY,Derivatives,FxSwaps,GBP/USD,GBP,USD,1.2961,671653694.69,870545872.17,839567118.36,Sell,29-May-2026,3358268.47,OTC,New,Y,N,BKUS,Active,27-Nov-2025,27-May-2026,1.2961,1.3543,671653694.69,909605056.97,0.0582,Cash,Y,,,,,,,,,,,,,
FXS3894,FusionCap,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,CUST003894,Stuart Berry-Mitchell Mutual Fund,Broker,Tony Williams Mutual Fund,Forex-LON,Derivatives,FxForwards,DKK/EGP,DKK,EGP,7.9682,5973254054.24,47596135501.81,895988108.14,Buy,15-Nov-2028,29866270.27,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,7.9386,13-Nov-2028,,,,,,,,,,,
FXS3895,FrontArena,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,CUST003895,Mr. Nicholas Franco MD Non-Banking Fin Co,OTC,James Wood Finance Company,FixedIncome-LON,Derivatives,FxSwaps,CNY/AUD,CNY,AUD,0.2344,1240561431.29,290826938.31,173678600.38,Buy,06-Dec-2028,12405614.31,OTC,New,Y,N,BKUS,Active,04-Dec-2025,04-Dec-2028,0.2344,0.1955,1240561431.29,242498206.13,-0.039,Cash,Y,,,,,,,,,,,,,
FXS3896,FrontArena,05-May-2023,05-May-2023,05-May-2023,Y,CUST003896,Zansi Vasa Pvt Ltd Company,Broker,Stacy Ortiz Brokers Ltd,Credit-LON,Derivatives,FxSwaps,USD/CNY,USD,CNY,7.611,167150089.87,1272173960.37,167150089.87,Buy,07-May-2024,835750.45,OTC,New,Y,Y,BKUS,Rebalance,05-May-2023,05-May-2024,7.611,6.7646,167150089.87,1130704345.31,-0.8464,Cash,Y,,,,,,,,,,,,,
FXS3897,Summit,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,CUST003897,Vyanjana De Finance Company,Broker,Stanley Phillips Pvt Ltd Company,Credit-LON,Derivatives,FxForwards,DKK/INR,DKK,INR,12.0178,3739820299.4,44944234957.66,560973044.91,Buy,07-Feb-2026,18699101.5,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,11.4078,05-Feb-2026,,,,,,,,,,,
FXS3898,Sophis,17-Aug-2023,17-Aug-2023,17-Aug-2023,Y,CUST003898,Hitesh Handa Banking Ltd,OTC,Vaishnavi Vora Non-Banking Fin Co,Forex-HK,Derivatives,FxOptions,VEF/ZAR,VEF,ZAR,1.5546,10787415629.34,16769767414.67,862993250.35,Sell,19-Nov-2023,53937078.15,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Physical,Y,,,Put,1.3637,129892353.83454916,17-Nov-2023,European,,,,,,
FXS3899,FusionCap,18-Sep-2025,18-Sep-2025,18-Sep-2025,Y,CUST003899,Scott Murphy Pvt Ltd Company,Broker,Max Lang Pub Ltd Company,Credit-LON,Derivatives,FxSwaps,CNY/SGD,CNY,SGD,0.1554,1073219919.27,166767687.73,150250788.7,Sell,20-Mar-2026,10732199.19,OTC,Cancelled,Y,N,BKUS,Diversify,18-Sep-2025,18-Mar-2026,0.1554,0.1843,1073219919.27,197760397.4,0.0289,Cash,Y,,,,,,,,,,,,,
FXS3900,FusionCap,03-Aug-2023,03-Aug-2023,03-Aug-2023,Y,CUST003900,Emma Johnson Brokers Ltd,Broker,Akshay Rau Brokers Ltd,FixedIncome-NY,Derivatives,FxSwaps,VEF/JPY,VEF,JPY,10.9403,12291750190.71,134474867746.63,983340015.26,Sell,05-Aug-2024,61458750.95,OTC,New,Y,Y,BKUS,Diversify,03-Aug-2023,03-Aug-2024,10.9403,9.3713,12291750190.71,115189429997.63,-1.569,Cash,N,,,,,,,,,,,,,
